date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
1997-04-16,1.4822,1.574,1.3675,1.4514,67742500.0,78.4165,16.2866,56.4521,30.5656,3.911,2.9816,
1997-04-17,1.4117,1.4496,1.3896,1.3922,12930600.0,-4.0729,16.059,10.7755,29.3207,3.7517,2.8601,
1997-04-18,1.3825,1.4028,1.357,1.3631,8750000.0,-2.0913,15.4874,7.2917,28.7075,3.6733,2.8003,
1997-04-21,1.3596,1.4284,1.3578,1.3984,8852900.0,2.589,15.8824,7.3774,29.4507,3.7684,2.8728,
1997-04-22,1.4064,1.4558,1.3922,1.4337,10426500.0,2.5237,16.2471,8.6888,30.194,3.8635,2.9453,
1997-04-23,1.4558,1.4637,1.4028,1.4099,6154900.0,-1.6615,16.1008,5.1291,29.6923,3.7993,2.8964,
1997-04-24,1.4028,1.4205,1.3728,1.387,5874500.0,-1.627,15.7857,4.8954,29.2092,3.7375,2.8493,
1997-04-25,1.3861,1.454,1.3808,1.4099,10735600.0,1.6539,16.0775,8.9463,29.6923,3.7993,2.8964,
1997-04-28,1.454,1.5511,1.4364,1.5405,23808200.0,9.2616,17.052,19.8402,32.4422,4.1512,3.1646,
1997-04-29,1.5775,1.5784,1.4381,1.4849,12219200.0,-3.6082,17.073,10.1827,31.2717,4.0014,3.0504,
1997-04-30,1.4999,1.544,1.4646,1.514,7258300.0,1.9608,16.9927,6.0486,31.8848,4.0798,3.1103,
1997-05-05,1.5175,1.5661,1.5175,1.5511,13655000.0,2.4476,17.4399,11.3792,32.6652,4.1797,3.1864,
1997-05-06,1.5661,1.7063,1.544,1.7063,24215000.0,10.0114,18.5495,20.1792,35.9355,4.5982,3.5054,
1997-05-07,1.7302,1.7734,1.6896,1.7055,22047200.0,-0.0517,19.6322,18.3727,35.9169,4.5958,3.5036,
1997-05-08,1.7019,1.7019,1.5352,1.5352,14874100.0,-9.9845,18.3901,12.3951,32.3308,4.1369,3.1538,
1997-05-09,1.5625,1.6499,1.5264,1.6428,14904300.0,7.0115,17.9765,12.4202,34.5976,4.427,3.3749,
1997-05-12,1.6763,1.7646,1.6587,1.6763,12338900.0,2.0408,19.2988,10.2824,35.3037,4.5173,3.4438,
1997-05-13,1.671,1.6746,1.5616,1.6084,8556500.0,-4.0526,18.1842,7.1304,33.873,4.3342,3.3042,
1997-05-14,1.5881,1.5969,1.5008,1.5052,6507800.0,-6.418,17.4822,5.4232,31.699,4.0561,3.0921,
1997-05-15,1.4999,1.5793,1.4911,1.5705,4300500.0,4.3376,17.449,3.5838,33.074,4.232,3.2263,
1997-05-16,1.4134,1.5264,1.4134,1.4399,7824400.0,-8.3146,16.6334,6.5203,30.324,3.8801,2.958,
1997-05-19,1.4452,1.4981,1.4434,1.4734,3068700.0,2.3284,16.6236,2.5573,31.0301,3.9705,3.0269,
1997-05-20,1.4911,1.5219,1.4558,1.4999,4026700.0,1.7964,17.0199,3.3556,31.5875,4.0418,3.0813,
1997-05-21,1.5175,1.5175,1.4205,1.4408,3321000.0,-3.9412,16.4914,2.7675,30.3426,3.8825,2.9598,
1997-05-22,1.3234,1.4099,1.297,1.297,4831200.0,-9.9816,15.0345,4.026,27.3139,3.495,2.6644,
1997-05-23,1.297,1.3411,1.297,1.3314,2841800.0,2.6531,15.0054,2.3682,28.0386,3.5877,2.7351,
1997-05-26,1.3411,1.3711,1.2793,1.3411,2293700.0,0.729,15.1063,1.9114,28.243,3.6139,2.755,
1997-05-27,1.4117,1.4117,1.3587,1.3728,2153300.0,2.3684,15.5812,1.7944,28.9119,3.6994,2.8203,
1997-05-28,1.3499,1.3675,1.3367,1.3375,2295600.0,-2.5707,15.2527,1.913,28.1686,3.6043,2.7478,
1997-05-29,1.3243,1.3499,1.3146,1.3172,1879700.0,-1.5172,15.1108,1.5664,27.7413,3.5497,2.7061,
1997-05-30,1.3217,1.3578,1.3217,1.3543,1443200.0,2.8131,15.158,1.2027,28.5217,3.6495,2.7822,
1997-06-02,1.3852,1.4372,1.3852,1.4293,4142000.0,5.5375,16.1251,3.4517,30.1011,3.8516,2.9363,
1997-06-03,1.4558,1.4628,1.3861,1.4328,4771900.0,0.2469,16.1345,3.9766,30.1754,3.8611,2.9435,
1997-06-04,1.4434,1.454,1.4134,1.4355,3200600.0,0.1847,16.2555,2.6672,30.2311,3.8682,2.9489,
1997-06-05,1.4355,1.4514,1.394,1.4319,3891500.0,-0.2459,16.181,3.2429,30.1568,3.8587,2.9417,
1997-06-06,1.3058,1.3843,1.297,1.3217,4256600.0,-7.7018,15.0862,3.5472,27.8342,3.5615,2.7151,
1997-06-09,1.3234,1.3499,1.3146,1.3384,2007600.0,1.2684,15.0897,1.673,28.1872,3.6067,2.7496,
1997-06-10,1.3499,1.3587,1.2881,1.3005,1615700.0,-2.8345,14.9726,1.3464,27.3882,3.5045,2.6716,
1997-06-11,1.3058,1.319,1.1893,1.2449,1780000.0,-4.2741,14.0179,1.4833,26.2176,3.3547,2.5574,
1997-06-12,1.2528,1.2952,1.2308,1.2749,1397300.0,2.4096,14.2572,1.1644,26.8494,3.4355,2.6191,
1997-06-13,1.2176,1.3499,1.2087,1.3464,4445900.0,5.6055,15.028,3.7049,28.3545,3.6281,2.7659,
