date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
1997-11-18,1.3001,1.4366,1.2369,1.2399,39718400.0,205.4332,22.0867,67.8947,52.4952,40.0695,16.7984,
1997-11-19,1.2101,1.2751,1.1922,1.2071,9018400.0,-2.6442,20.582,15.4161,51.1071,39.01,16.3542,
1997-11-20,1.2011,1.3281,1.1982,1.3269,11910400.0,9.9259,21.4548,20.3597,56.1799,42.8821,17.9775,
1997-11-21,1.3412,1.3472,1.2697,1.2798,8551400.0,-3.549,21.8424,14.6178,54.1861,41.3602,17.3395,
1997-11-24,1.2667,1.3329,1.2548,1.3019,5451200.0,1.7233,21.9234,9.3183,55.1199,42.073,17.6383,
1997-11-25,1.3114,1.3591,1.2637,1.3031,5125100.0,0.0916,21.9699,8.7609,55.1704,42.1115,17.6544,
1997-11-26,1.3066,1.3084,1.2584,1.2637,3224000.0,-3.0192,21.4646,5.5111,53.5047,40.84,17.1214,
1997-11-27,1.2584,1.2947,1.222,1.2256,3954200.0,-3.0189,20.9805,6.7593,51.8895,39.6071,16.6045,
1997-11-28,1.2148,1.2816,1.2053,1.2774,2389900.0,4.2315,20.8004,4.0853,54.0852,41.2831,17.3072,
1997-12-01,1.2637,1.2697,1.228,1.2327,1617200.0,-3.4998,20.907,2.7644,52.1923,39.8383,16.7015,
1997-12-02,1.2429,1.2667,1.222,1.2321,1243100.0,-0.0484,20.8284,2.125,52.1671,39.819,16.6934,
1997-12-03,1.225,1.2512,1.216,1.2363,1165500.0,0.3387,20.6414,1.9923,52.3438,39.9539,16.7499,
1997-12-04,1.2309,1.2965,1.2256,1.2762,2717400.0,3.2305,21.2913,4.6451,54.0347,41.2446,17.291,
1997-12-05,1.2846,1.3442,1.2578,1.2631,4306000.0,-1.0276,21.8682,7.3607,53.4795,40.8208,17.1133,
1997-12-08,1.2637,1.2905,1.2607,1.2673,1645500.0,0.3303,21.3342,2.8128,53.6561,40.9556,17.1699,
1997-12-09,1.2846,1.2876,1.2625,1.2762,988200.0,0.7056,21.4089,1.6892,54.0347,41.2446,17.291,
1997-12-10,1.2846,1.3293,1.2822,1.3132,2374800.0,2.8958,21.9151,4.0595,55.5995,42.439,17.7917,
1997-12-11,1.3055,1.3126,1.2822,1.3025,1163500.0,-0.8171,21.7249,1.9889,55.1452,42.0922,17.6464,
1997-12-12,1.3114,1.3353,1.2965,1.2995,2320600.0,-0.2288,22.1235,3.9668,55.019,41.9959,17.606,
1997-12-15,1.318,1.3949,1.2995,1.3823,5904400.0,6.3761,22.8556,10.093,58.5271,44.6736,18.7286,
1997-12-16,1.3889,1.4592,1.3829,1.4241,6862500.0,3.0185,23.9137,11.7308,60.2938,46.0221,19.2939,
1997-12-17,1.4068,1.4235,1.3597,1.3633,5251100.0,-4.2696,23.219,8.9762,57.7195,44.0572,18.4701,
1997-12-18,1.3484,1.3996,1.3412,1.3746,3059400.0,0.8308,23.1353,5.2297,58.199,44.4232,18.6236,
1997-12-19,1.371,1.4306,1.3651,1.4086,3310200.0,2.4718,23.5126,5.6585,59.6376,45.5212,19.0839,
1997-12-22,1.4378,1.5016,1.4217,1.4932,4780900.0,6.0093,24.763,8.1725,63.2214,48.2568,20.2307,
1997-12-23,1.501,1.5493,1.4664,1.5266,4560900.0,2.2355,25.2033,7.7964,64.6347,49.3355,20.683,
1997-12-24,1.526,1.5499,1.504,1.5069,3154100.0,-1.2886,25.6755,5.3916,63.8018,48.6998,20.4165,
1997-12-25,1.5028,1.532,1.4902,1.5075,2426500.0,0.0396,25.3872,4.1479,63.8271,48.7191,20.4246,
1997-12-26,1.529,1.5588,1.4962,1.5236,2491800.0,1.0676,25.5335,4.2595,64.5085,49.2392,20.6426,
1997-12-29,1.5355,1.5427,1.4819,1.4843,2448600.0,-2.5822,25.133,4.1856,62.8428,47.9678,20.1096,
1997-12-30,1.4664,1.5022,1.4634,1.4664,1663200.0,-1.2048,24.7986,2.8431,62.0857,47.3899,19.8673,
1997-12-31,1.467,1.5427,1.467,1.5379,2453200.0,4.878,25.3797,4.1935,65.1142,49.7016,20.8364,
1998-01-05,1.5558,1.684,1.5385,1.6619,4358000.0,8.062,27.2108,7.4496,70.3637,53.7085,11.0419,
1998-01-06,1.6393,1.6571,1.5975,1.622,4227500.0,-2.4032,27.2271,7.2265,68.6728,52.4178,10.7765,
1998-01-07,1.6214,1.7573,1.5856,1.7019,3987500.0,4.9247,27.9288,6.8162,72.0547,54.9992,11.3072,
1998-01-08,1.687,1.7585,1.6726,1.6935,3633800.0,-0.4904,28.9002,6.2116,71.7014,54.7295,11.2518,
1998-01-09,1.6691,1.7263,1.6262,1.6732,2740300.0,-1.1968,27.9808,4.6843,70.8433,54.0745,11.1171,
1998-01-12,1.6691,1.6989,1.6285,1.6321,2129000.0,-2.4581,27.779,3.6393,69.1018,52.7453,10.8438,
1998-01-13,1.6035,1.6035,1.4688,1.5224,5149800.0,-6.7202,25.5255,8.8031,64.458,49.2007,10.1151,
1998-01-14,1.526,1.6023,1.52,1.5618,3008300.0,2.5842,26.1198,5.1424,66.1237,50.4721,10.3765,
1998-01-15,1.5797,1.5904,1.52,1.5439,1783000.0,-1.145,25.9585,3.0479,65.3666,49.8942,10.2577,
1998-01-16,1.5451,1.5868,1.5248,1.5594,1430400.0,1.0039,26.1941,2.4451,66.0228,50.3951,10.3607,
1998-01-19,1.5504,1.6083,1.5379,1.5689,1218200.0,0.6116,26.5187,2.0824,66.4266,50.7033,10.424,
1998-01-20,1.5707,1.5826,1.4902,1.5087,1275900.0,-3.8374,25.6388,2.181,63.8776,48.7576,10.024,
1998-01-21,1.5123,1.5355,1.4372,1.4515,1311100.0,-3.793,24.7689,2.2412,61.4547,46.9083,9.6438,
1998-01-22,1.4515,1.5379,1.4485,1.5171,1291000.0,4.5175,25.1741,2.2068,64.2309,49.0273,10.0795,
1998-01-23,1.52,1.532,1.4962,1.5177,893600.0,0.0393,25.4328,1.5275,64.2561,49.0466,10.0834,
1998-02-09,1.5725,1.5785,1.4986,1.5099,1075500.0,-0.5106,25.7163,1.8385,63.928,48.7962,10.0319,
1998-02-10,1.4992,1.5022,1.4545,1.4592,918600.0,-3.3557,24.6736,1.5703,61.7828,47.1587,9.6953,
1998-02-11,1.4479,1.4873,1.4426,1.4586,806600.0,-0.0408,24.511,1.3788,61.7576,47.1394,9.6913,
1998-02-12,1.4634,1.4813,1.4354,1.4664,826400.0,0.5313,24.4725,1.4126,62.0857,47.3899,9.7428,
1998-02-13,1.4563,1.5189,1.4563,1.4932,819400.0,1.8293,25.0451,1.4007,63.2214,48.2568,9.921,
1998-02-16,1.4962,1.5427,1.4902,1.4902,1321800.0,-0.1996,25.4057,2.2595,63.0952,48.1604,9.9012,
1998-02-17,1.4962,1.4962,1.4575,1.4688,735600.0,-1.44,24.6638,1.2574,62.1866,47.4669,9.7587,
1998-02-18,1.4622,1.4664,1.4366,1.4414,918800.0,-1.8669,24.2577,1.5706,61.0257,46.5808,9.5765,
1998-02-19,1.4366,1.4771,1.4366,1.473,498200.0,2.1919,24.3737,0.8516,62.3633,47.6018,9.7864,
1998-02-20,1.473,1.498,1.4545,1.4598,573000.0,-0.8903,24.8496,0.9795,61.808,47.178,9.6993,
1998-02-23,1.4545,1.4545,1.4068,1.4288,987800.0,-2.1233,23.9111,1.6885,60.4957,46.1762,9.4933,
1998-02-24,1.4288,1.4336,1.3835,1.3883,799400.0,-2.8369,23.545,1.3665,58.7795,44.8663,9.224,
1998-02-25,1.3889,1.402,1.3478,1.3531,957600.0,-2.5333,22.9331,1.6369,57.2904,43.7297,8.9903,
1998-02-26,1.4294,1.4604,1.3531,1.4473,1639200.0,6.9604,23.862,2.8021,61.278,46.7734,9.6161,
1998-02-27,1.4324,1.4586,1.377,1.3853,736200.0,-4.2834,23.5635,1.2585,58.6533,44.7699,9.2042,
1998-03-02,1.3144,1.3543,1.2935,1.3007,1579200.0,-6.1102,22.0807,2.6995,55.0695,42.0344,8.6418,
1998-03-03,1.2816,1.3508,1.2756,1.3478,859500.0,3.6205,22.2798,1.4692,57.0633,43.5563,8.9547,
1998-03-04,1.3818,1.4217,1.3293,1.3394,685600.0,-0.6192,22.8484,1.172,56.7099,43.2866,8.8992,
1998-03-05,1.3305,1.3579,1.312,1.3156,550300.0,-1.7802,22.473,0.9407,55.7004,42.516,8.7408,
1998-03-06,1.3114,1.3293,1.2965,1.3162,410900.0,0.0453,22.0247,0.7024,55.7257,42.5353,8.7448,
1998-03-09,1.3174,1.3233,1.2864,1.2995,406300.0,-1.2681,21.8225,0.6945,55.019,41.9959,8.6339,
1998-03-10,1.2995,1.3174,1.2518,1.2959,832400.0,-0.2752,21.4188,1.4229,54.8676,41.8803,8.6101,
