date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
2006-10-18,3.259,3.4088,3.1379,3.2502,14798955.0,87.3096,14.8639,77.0779,76.4376,3.4646,4.9133,-80.5768
2006-10-19,3.3361,3.5321,3.3361,3.4088,8251707.0,4.878,15.5447,42.9776,80.1662,3.6336,5.1529,-84.5073
2006-10-20,3.3449,3.3449,3.2172,3.248,4159888.0,-4.7158,14.8532,21.6661,76.3858,3.4622,4.9099,-80.5222
2006-10-23,3.259,3.5189,3.248,3.4682,4102448.0,6.7797,15.5371,21.3669,81.5645,3.697,5.2428,-85.9813
2006-10-24,3.4132,3.6334,3.3912,3.4903,4429847.0,0.6349,15.9584,23.0721,82.0823,3.7204,5.2761,-86.5272
2006-10-25,3.4771,3.4837,3.378,3.4176,2474183.0,-2.082,15.583,12.8864,80.3734,3.643,5.1662,-84.7257
2006-10-26,3.3934,3.411,3.2767,3.3229,2050862.0,-2.7706,15.0634,10.6816,78.1465,3.542,5.0231,-82.3783
2006-10-27,3.3361,3.4022,3.248,3.2965,1466396.0,-0.7952,15.0851,7.6375,77.5251,3.5139,4.9832,-81.7232
2006-10-30,3.2921,3.2943,3.1401,3.2128,1608029.0,-2.5384,14.4928,8.3752,75.5572,3.4247,4.8567,-79.6487
2006-10-31,3.2194,3.248,3.1445,3.1489,1579096.0,-1.9877,14.4627,8.2245,74.0554,3.3566,4.7601,-78.0656
2006-11-01,3.1622,3.2106,3.1071,3.1842,1764599.0,1.1189,14.3457,9.1906,74.884,3.3942,4.8134,-78.939
2006-11-02,3.171,3.1776,3.041,3.0719,1886049.0,-3.527,14.0111,9.8232,72.2428,3.2744,4.6436,-76.1549
2006-11-03,3.0432,3.1225,3.0432,3.1049,1000480.0,1.0753,14.026,5.2108,73.0196,3.3097,4.6936,-76.9737
2006-11-06,3.0763,3.1049,2.9948,3.0168,1161436.0,-2.8369,13.8681,6.0491,70.9482,3.2158,4.5604,-74.7901
2006-11-07,3.0829,3.2084,3.0719,3.1115,2491754.0,3.1387,14.2153,12.9779,73.175,3.3167,4.7035,-77.1375
2006-11-08,3.0851,3.1225,3.0631,3.1225,820762.0,0.3539,14.0223,4.2748,73.4339,3.3284,4.7202,-77.4105
2006-11-09,3.1181,3.204,3.1049,3.1688,1407035.0,1.481,14.3891,7.3283,74.5214,3.3777,4.7901,-78.5569
2006-11-10,3.1489,3.1688,3.0388,3.0587,924081.0,-3.4746,14.099,4.8129,71.9321,3.2604,4.6236,-75.8273
2006-11-13,3.0212,3.1974,3.0212,3.1688,1238144.0,3.5997,14.1596,6.4487,74.5214,3.3777,4.7901,-78.5569
2006-11-14,3.16,3.2062,3.1159,3.1798,854572.0,0.3475,14.3861,4.4509,74.7804,3.3895,4.8067,-78.8298
2006-11-15,3.1908,3.1996,3.1291,3.182,931939.0,0.0693,14.3903,4.8538,74.8322,3.3918,4.8101,-78.8844
2006-11-16,3.1776,3.1776,3.0851,3.0939,993349.0,-2.7682,14.1468,5.1737,72.7607,3.2979,4.6769,-76.7008
2006-11-17,3.0829,3.1247,3.0631,3.0873,427524.0,-0.2135,14.0529,2.2267,72.6053,3.2909,4.6669,-76.537
2006-11-20,3.0895,3.1049,2.9992,3.0168,904505.0,-2.2825,13.7553,4.711,70.9482,3.2158,4.5604,-74.7901
2006-11-21,3.0102,3.1159,3.0102,3.0609,658659.0,1.4599,13.933,3.4305,71.9839,3.2627,4.627,-75.8819
2006-11-22,3.0587,3.1137,3.0256,3.0763,665768.0,0.5036,13.9449,3.4675,72.3464,3.2791,4.6503,-76.264
2006-11-23,3.0829,3.1203,3.0388,3.1181,888274.0,1.3601,13.9775,4.6264,73.3304,3.3237,4.7135,-77.3013
