date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
2009-10-30,0.7566,1.1149,0.6604,0.8037,23975079.0,85.3571,52.6106,89.4592,81.9826,22.4322,15.7785,-610.6596
2009-11-02,0.7233,0.8335,0.7233,0.7508,10095677.0,-6.5703,48.6208,37.6704,76.596,20.9583,14.7418,-570.5372
2009-11-03,0.7635,0.8207,0.7372,0.7851,7044934.0,4.5576,50.6987,26.2871,80.087,21.9135,15.4136,-596.5403
2009-11-04,0.7786,0.8184,0.7744,0.8006,4652062.0,1.9724,51.4322,17.3584,81.6666,22.3458,15.7177,-608.3064
2009-11-05,0.7965,0.8438,0.782,0.8129,5298379.0,1.5474,52.7154,19.7701,82.9303,22.6915,15.9609,-617.7192
2009-11-06,0.8052,0.8201,0.7643,0.775,4175109.0,-4.6667,50.7916,15.5788,79.0602,21.6326,15.216,-588.8923
2009-11-09,0.7713,0.7807,0.743,0.7484,3145749.0,-3.4366,48.912,11.7379,76.3433,20.8892,14.6931,-568.6547
2009-11-10,0.7518,0.7555,0.721,0.7225,3149786.0,-3.4554,47.464,11.7529,73.7053,20.1674,14.1854,-549.0053
2009-11-11,0.7143,0.7298,0.6985,0.7247,2602840.0,0.3,46.1087,9.7121,73.9265,20.2279,14.228,-550.6526
2009-11-12,0.7231,0.7507,0.7189,0.7479,2673148.0,3.2051,47.7825,9.9744,76.2959,20.8762,14.684,-568.3017
2009-11-13,0.7485,0.8021,0.7434,0.7786,4210148.0,4.0994,50.2309,15.7095,79.4236,21.732,15.286,-591.5985
2009-11-16,0.7773,0.7786,0.7569,0.7696,2996244.0,-1.1535,49.3535,11.18,78.5074,21.4813,15.1096,-584.7742
2009-11-17,0.7665,0.7851,0.7589,0.7634,1929430.0,-0.8048,49.7334,7.1994,77.8755,21.3084,14.988,-580.0677
2009-11-18,0.7652,0.7888,0.7595,0.7826,3066157.0,2.5152,50.2607,11.4409,79.8343,21.8444,15.365,-594.6577
2009-11-19,0.7837,0.8594,0.7773,0.8215,5842210.0,4.9664,53.0723,21.7993,83.7991,22.9293,16.1281,-624.1906
2009-11-20,0.8159,0.8388,0.8038,0.8145,2845770.0,-0.8483,52.7994,10.6185,83.0883,22.7348,15.9913,-618.8958
2009-11-23,0.8129,0.8374,0.8098,0.8338,2511877.0,2.3764,53.3036,9.3727,85.0628,23.275,16.3713,-633.6035
2009-11-24,0.8439,0.851,0.76,0.7928,4057508.0,-4.9211,51.8455,15.14,80.8768,22.1296,15.5657,-602.4233
2009-11-25,0.7858,0.8359,0.7792,0.8297,3564195.0,4.6484,52.3591,13.2992,84.6363,23.1583,16.2892,-630.4266
2009-11-26,0.8292,0.847,0.8071,0.847,4178462.0,2.0903,53.4353,15.5913,86.4055,23.6424,16.6297,-643.6046
2009-11-27,0.864,0.9266,0.864,0.8811,5992965.0,4.0219,57.7303,22.3618,89.8807,24.5933,17.2985,-669.49
2009-11-30,0.8795,0.8795,0.8362,0.8718,3168133.0,-1.0545,55.4688,11.8214,88.9329,24.334,17.1161,-662.4304
2009-12-01,0.8665,0.8716,0.8439,0.8605,2543968.0,-1.2966,55.3695,9.4924,87.7798,24.0184,16.8942,-653.8411
2009-12-02,0.8656,0.9071,0.8648,0.8848,3949069.0,2.8253,57.4225,14.7353,90.2598,24.697,17.3715,-672.3138
2009-12-03,0.8848,0.9232,0.878,0.9229,3906645.0,4.3052,58.6672,14.577,94.1457,25.7603,18.1194,-701.2584
2009-12-04,0.8904,0.901,0.8306,0.8397,4202754.0,-9.0101,55.6237,15.6819,85.6631,23.4393,16.4868,-638.0745
2009-12-07,0.8352,0.8665,0.8317,0.8558,1544855.0,1.9178,54.9953,5.7644,87.3059,23.8888,16.803,-650.3113
2009-12-08,0.8523,0.8825,0.8417,0.8671,1884322.0,1.3208,55.6048,7.0311,88.459,24.2043,17.0249,-658.9005
2009-12-09,0.8594,0.8978,0.8517,0.8715,2556389.0,0.5,56.7516,9.5388,88.9013,24.3253,17.1101,-662.195
2009-12-10,0.8659,0.8794,0.8424,0.8453,2040947.0,-3.0028,55.1057,7.6155,86.2318,23.5949,16.5963,-642.3104
2009-12-11,0.8509,0.851,0.7959,0.8098,2395957.0,-4.1949,53.0752,8.9401,82.6144,22.6051,15.9001,-615.366
2009-12-14,0.8129,0.8137,0.7747,0.806,1553118.0,-0.478,51.3508,5.7952,82.2195,22.497,15.8241,-612.4245
2009-12-15,0.8126,0.8266,0.8023,0.8112,1164547.0,0.6532,52.4943,4.3453,82.7566,22.644,15.9274,-616.425
2009-12-16,0.8054,0.8066,0.7835,0.7866,1575530.0,-3.0349,51.2,5.8788,80.245,21.9568,15.444,-597.7169
2009-12-17,0.788,0.7928,0.7456,0.7474,1486636.0,-4.9803,49.2325,5.5471,76.2485,20.8632,14.6749,-567.9487
2009-12-18,0.7464,0.7721,0.7208,0.7587,1947586.0,1.5123,48.1395,7.2671,77.4016,21.1788,14.8968,-576.538
2009-12-21,0.7512,0.7677,0.7487,0.7611,916997.0,0.3061,48.9274,3.4216,77.6386,21.2436,14.9424,-578.3029
2009-12-22,0.7676,0.7676,0.7227,0.7227,1034290.0,-5.0458,47.5613,3.8593,73.7211,20.1717,14.1885,-549.123
2009-12-23,0.7202,0.7462,0.7202,0.7371,917703.0,1.9927,47.582,3.4243,75.1902,20.5737,14.4712,-560.0654
2009-12-24,0.7276,0.7549,0.7216,0.7544,1186890.0,2.3529,47.8989,4.4287,76.9594,21.0577,14.8117,-573.2435
2009-12-25,0.7493,0.7495,0.7262,0.7293,1060278.0,-3.3251,47.309,3.9563,74.4004,20.3575,14.3192,-554.1824
2009-12-28,0.7309,0.7464,0.7293,0.7378,755537.0,1.1677,47.6966,2.8192,75.2691,20.5953,14.4864,-560.6537
2009-12-29,0.7402,0.7464,0.7179,0.7299,856216.0,-1.0703,47.2568,3.1948,74.4635,20.3748,14.3313,-554.653
2009-12-30,0.7278,0.7581,0.7278,0.7453,1152064.0,2.1001,48.1433,4.2987,76.0274,20.8027,14.6323,-566.3015
2009-12-31,0.7504,0.7597,0.7402,0.7556,878657.0,1.3921,48.5393,3.2786,77.0857,21.0923,14.836,-574.1848
2010-01-04,0.7583,0.7617,0.7518,0.7552,740314.0,-0.0615,48.8153,2.7624,77.0383,21.0794,10.7359,7.2855
2010-01-05,0.758,0.7971,0.7478,0.7897,1850184.0,4.5725,49.9744,6.9037,80.5609,22.0432,11.2268,7.6186
2010-01-06,0.788,0.788,0.7693,0.7702,971079.0,-2.4706,50.1603,3.6234,78.5706,21.4986,10.9494,7.4304
2010-01-07,0.7735,0.7735,0.7496,0.7522,928957.0,-2.3321,49.0408,3.4663,76.7382,20.9972,10.6941,7.2571
2010-01-08,0.7468,0.7493,0.7233,0.7313,1136816.0,-2.7789,47.2433,4.2419,74.6057,20.4137,10.3969,7.0554
2010-01-11,0.7276,0.7462,0.72,0.734,921556.0,0.3599,47.3891,3.4386,74.8742,20.4872,10.4343,7.0808
