date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
1994-01-06,1.6279,1.6279,1.5088,1.5604,12040500.0,13.913,3.9184,2.9367,62.0664,,6.6202,
1994-01-07,1.5406,1.5485,1.5207,1.5406,3828500.0,-1.2723,3.8731,0.9338,61.2767,,6.536,
1994-01-10,1.5207,1.5882,1.5167,1.5723,7324000.0,2.0619,3.9371,1.7863,62.5402,,6.6708,
1994-01-11,1.5803,1.5803,1.5406,1.5564,1577200.0,-1.0101,3.9139,0.3847,61.9085,,6.6034,
1994-01-12,1.5406,1.5684,1.5406,1.5406,1443000.0,-1.0204,3.9009,0.352,61.2767,,6.536,
1994-01-13,1.5445,1.6478,1.5406,1.616,14164800.0,4.8969,4.0446,3.4548,64.2774,,6.8561,
1994-01-14,1.6081,1.62,1.5286,1.5406,4881100.0,-4.6683,3.9467,1.1905,61.2767,,6.536,
1994-01-17,1.5485,1.5644,1.5326,1.5366,744100.0,-0.2577,3.8893,0.1815,61.1188,,6.5192,
1994-01-18,1.5326,1.5445,1.5048,1.5167,1018900.0,-1.292,3.8345,0.2485,60.3292,,6.4349,
1994-01-19,1.5167,1.5167,1.4214,1.477,693400.0,-2.6178,3.7338,0.1691,58.7499,,6.2665,
1994-01-20,1.4611,1.5088,1.4294,1.5088,803500.0,2.1505,3.6677,0.196,60.0133,,6.4012,
1994-01-21,1.4889,1.5009,1.4611,1.4929,524600.0,-1.0526,3.7495,0.128,59.3816,,6.3339,
1994-01-24,1.4929,1.5922,1.4929,1.5803,4518400.0,5.8511,3.9268,1.102,62.856,,6.7044,
1994-01-25,1.5803,1.6835,1.5445,1.5604,27396800.0,-1.2563,4.1101,6.6821,62.0664,,6.6202,
1994-01-26,1.5644,1.612,1.5525,1.5644,3618300.0,0.2545,3.9726,0.8825,62.2243,,6.6371,
1994-01-27,1.5882,1.5882,1.5525,1.5684,1495800.0,0.2538,3.9471,0.3648,62.3823,,6.6539,
1994-01-28,1.5723,1.5723,1.5088,1.5247,2831200.0,-2.7848,3.8616,0.6905,60.645,,6.4686,
1994-01-31,1.4889,1.5247,1.4492,1.4889,2214500.0,-2.3438,3.7489,0.5401,59.2237,,6.317,
1994-02-01,1.4691,1.5009,1.4611,1.4651,1215100.0,-1.6,3.7256,0.2964,58.2761,,6.2159,
1994-02-02,1.4691,1.5088,1.4691,1.4889,997600.0,1.626,3.742,0.2433,59.2237,,6.317,
1994-02-03,1.5088,1.5286,1.4929,1.5009,1628300.0,0.8,3.8058,0.3971,59.6974,,6.3675,
