date,open,high,low,close,volume,zchange,zAVG,zturnover,zPER,zPBR,zPSR,zPCFR
1991-04-03,0.3918,0.3918,0.3918,0.3918,100.0,22.5,50.0,0.0004,33.531,10.0482,,
1991-04-04,0.3899,0.3899,0.3899,0.3899,300.0,-0.4898,50.0,0.0011,33.3667,9.999,,
1991-04-05,0.388,0.388,0.388,0.388,200.0,-0.4922,50.0,0.0008,33.2025,9.9498,,
1991-04-08,0.3842,0.3842,0.3842,0.3842,200.0,-0.9893,50.0,0.0008,32.8741,9.8514,,
1991-04-09,0.3822,0.3822,0.3822,0.3822,400.0,-0.4996,47.5,0.0015,32.7098,9.8022,,
1991-04-10,0.3803,0.3803,0.3803,0.3803,1500.0,-0.5021,47.3333,0.0057,32.5456,9.7529,,
1991-04-11,0.3803,0.3803,0.3803,0.3803,,0.0,,,32.5456,9.7529,,
1991-04-12,0.3765,0.3765,0.3765,0.3765,800.0,-1.0093,47.5,0.003,32.2171,9.6545,,
1991-04-16,0.3709,0.3709,0.3709,0.3709,200.0,-1.4868,45.0,0.0008,31.7381,9.511,,
1991-04-17,0.3691,0.3691,0.3691,0.3691,100.0,-0.4959,50.0,0.0004,31.5807,9.4638,,
1991-04-18,0.3672,0.3672,0.3672,0.3672,400.0,-0.4984,45.0,0.0015,31.4233,9.4166,,
1991-04-19,0.3654,0.3654,0.3654,0.3654,200.0,-0.5009,45.0,0.0008,31.2659,9.3695,,
1991-04-22,0.3635,0.3635,0.3635,0.3635,,-0.5034,,,31.1085,9.3223,,
1991-04-23,0.3599,0.3599,0.3599,0.3599,2800.0,-1.0119,45.0,0.0106,30.7938,9.228,,
1991-04-24,0.3581,0.3581,0.3581,0.3581,1600.0,-0.4889,45.0,0.006,30.6432,9.1829,,
1991-04-25,0.3563,0.3563,0.3563,0.3563,1500.0,-0.4913,44.6667,0.0057,30.4927,9.1377,,
1991-04-26,0.3546,0.3546,0.3546,0.3546,800.0,-0.4937,43.75,0.003,30.3421,9.0926,,
1991-04-29,0.3511,0.3511,0.3511,0.3511,400.0,-0.9923,42.5,0.0015,30.041,9.0024,,
1991-04-30,0.3493,0.3493,0.3493,0.3493,200.0,-0.5011,45.0,0.0008,29.8905,8.9573,,
1991-05-02,0.4899,0.4899,0.4899,0.4899,200.0,40.2388,45.0,0.0008,29.7399,8.9122,,
1991-05-03,0.4874,0.4874,0.4874,0.4874,300.0,-0.5062,43.3333,0.0011,29.5894,8.8671,,
1991-05-06,0.4849,0.4849,0.4849,0.4849,,-0.5088,,,29.4388,8.8219,,
1991-05-07,0.4801,0.4801,0.4801,0.4801,200.0,-0.9995,40.0,0.0008,29.1446,8.7338,,
1991-05-08,0.4777,0.4777,0.4777,0.4777,10900.0,-0.4931,42.3853,0.0411,29.0009,8.6907,,
1991-05-09,0.4753,0.4753,0.4753,0.4753,1500.0,-0.4955,42.0,0.0057,28.8572,8.6476,,
1991-05-10,0.4729,0.4729,0.4729,0.4729,2000.0,-0.498,42.0,0.0075,28.7135,8.6046,,
1991-05-13,0.4682,0.4682,0.4682,0.4682,1900.0,-1.001,41.5789,0.0072,28.4261,8.5184,,
1991-05-14,0.4658,0.4658,0.4658,0.4658,5500.0,-0.5055,41.2727,0.0208,28.2824,8.4754,,
1991-05-15,0.4635,0.4635,0.4635,0.4635,38700.0,-0.5081,41.1111,0.146,28.1387,8.4323,,
1991-05-16,0.4611,0.4611,0.4611,0.4611,49300.0,-0.5107,40.9128,0.186,27.9949,8.3893,,
1991-05-17,0.4589,0.4589,0.4589,0.4589,41900.0,-0.4889,40.716,0.1581,27.8581,8.3482,,
1991-05-20,0.4544,0.4544,0.4544,0.4544,5100.0,-0.9826,40.1961,0.0192,27.5844,8.2662,,
1991-05-21,0.4521,0.4521,0.4521,0.4521,6300.0,-0.4962,40.1587,0.0238,27.4475,8.2252,,
1991-05-22,0.4498,0.4498,0.4498,0.4498,4300.0,-0.4986,39.7674,0.0162,27.3106,8.1842,,
1991-05-23,0.4476,0.4476,0.4476,0.4476,1700.0,-0.5011,39.4118,0.0064,27.1738,8.1432,,
1991-05-24,0.4453,0.4453,0.4453,0.4453,300.0,-0.5037,40.0,0.0011,27.0369,8.1022,,
1991-05-27,0.4408,0.4408,0.4408,0.4408,500.0,-1.0124,38.0,0.0019,26.7632,8.0201,,
1991-05-28,0.4386,0.4386,0.4386,0.4386,300.0,-0.5114,40.0,0.0011,26.6263,7.9791,,
1991-05-29,0.4364,0.4364,0.4364,0.4364,3600.0,-0.4883,38.6111,0.0136,26.4963,7.9402,,
1991-05-30,0.4343,0.4343,0.4343,0.4343,1400.0,-0.4907,38.5714,0.0053,26.3663,7.9012,,
1991-05-31,0.4321,0.4321,0.4321,0.4321,100.0,-0.4931,40.0,0.0004,26.2363,7.8622,,
1991-06-03,0.4279,0.4279,0.4279,0.4279,700.0,-0.9911,37.1429,0.0026,25.9762,7.7843,,
1991-06-04,0.4257,0.4257,0.4257,0.4257,100.0,-0.5005,40.0,0.0004,25.8462,7.7453,,
1991-06-05,0.4257,0.4257,0.4257,0.4257,,0.0,,,25.8462,7.7453,,
1991-06-06,0.4214,0.4214,0.4214,0.4214,400.0,-1.0061,37.5,0.0015,25.5862,7.6674,,
1991-06-07,0.4193,0.4193,0.4193,0.4193,100.0,-0.5082,40.0,0.0004,25.4562,7.6285,,
1991-06-10,0.415,0.415,0.415,0.415,1500.0,-1.0215,36.6667,0.0057,25.1961,7.5505,,
1991-06-11,0.413,0.413,0.413,0.413,1200.0,-0.4889,36.6667,0.0045,25.073,7.5136,,
1991-06-12,0.411,0.411,0.411,0.411,1500.0,-0.4913,36.6667,0.0057,24.9498,7.4767,,
1991-06-13,0.4089,0.4089,0.4089,0.4089,3400.0,-0.4937,36.1765,0.0128,24.8266,7.4398,,
1991-06-14,0.4069,0.4069,0.4069,0.4069,700.0,-0.4961,35.7143,0.0026,24.7034,7.4029,,
1991-06-17,0.4028,0.4028,0.4028,0.4028,500.0,-0.9972,36.0,0.0019,24.4571,7.3291,,
1991-06-18,0.4008,0.4008,0.4008,0.4008,1000.0,-0.5036,35.0,0.0038,24.3339,7.2921,,
1991-06-19,0.3988,0.3988,0.3988,0.3988,5700.0,-0.5062,35.4386,0.0215,24.2107,7.2552,,
1991-06-20,0.3968,0.3968,0.3968,0.3968,3000.0,-0.5088,35.0,0.0113,24.0876,7.2183,,
1991-06-21,0.3947,0.3947,0.3947,0.3947,200.0,-0.5114,35.0,0.0008,23.9644,7.1814,,
1991-06-24,0.3908,0.3908,0.3908,0.3908,2500.0,-0.9994,34.8,0.0094,23.7249,7.1096,,
