代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600011.SH,华能国际,2001-12-06,N/A,2.6091,2.7602,2.6091,2.6758,123438106,1684639205,1.1162,71.5723,13.6476,84.1977,1999692200,N/A,81840000000,146605000,0,6000000000,30.9504,3.3865,6.5168,-162.1154,
600011.SH,华能国际,2001-12-07,2.6758,2.668,2.6836,2.5561,2.5718,21226690,284941998,-0.104,-3.8856,13.4238,14.4788,1921991550,N/A,78660000000,146605000,0,6000000000,29.7478,3.2549,6.2635,-155.8162,
600011.SH,华能国际,2001-12-10,2.5718,2.5542,2.6052,2.5032,2.5856,11154109,145102149,0.0137,0.5339,13.0089,7.6083,1932253900,N/A,79080000000,146605000,0,6000000000,29.9067,3.2723,6.297,-156.6481,
600011.SH,华能国际,2001-12-11,2.5856,2.5699,2.6091,2.5404,2.5424,5654160,74127608,-0.0432,-1.6692,13.1103,3.8567,1900000800,N/A,77760000000,146605000,0,6000000000,29.4075,3.2177,6.1919,-154.0334,
600011.SH,华能国际,2001-12-12,2.5424,2.5306,2.6935,2.5247,2.6405,18886173,254419526,0.0981,3.858,13.4712,12.8824,1973303300,N/A,80760000000,146605000,0,6000000000,30.542,3.3418,6.4308,-159.976,
600011.SH,华能国际,2001-12-13,2.6405,2.6346,2.666,2.6052,2.6248,5719654,76988191,-0.0157,-0.5944,13.4603,3.9014,1961574900,N/A,80280000000,146605000,0,6000000000,30.3605,3.322,6.3925,-159.0252,
600011.SH,华能国际,2001-12-14,2.6248,2.613,2.664,2.6052,2.6111,3588120,48141410,-0.0137,-0.5232,13.4169,2.4475,1951312550,N/A,79860000000,146605000,0,6000000000,30.2016,3.3046,6.3591,-158.1932,
600011.SH,华能国际,2001-12-17,2.6111,2.6287,2.6581,2.6091,2.6111,2935549,39365226,0,0,13.4098,2.0024,1951312550,N/A,79860000000,146605000,0,6000000000,30.2016,3.3046,6.3591,-158.1932,
600011.SH,华能国际,2001-12-18,2.6111,2.6091,2.6248,2.5306,2.5836,7393558,96591647,-0.0275,-1.0518,13.0643,5.0432,1930787850,N/A,79020000000,146605000,0,6000000000,29.884,3.2698,6.2922,-156.5293,
600011.SH,华能国际,2001-12-19,2.5836,2.5836,2.5973,2.5365,2.5483,3267712,42651830,-0.0353,-1.3667,13.0525,2.2289,1904398950,N/A,77940000000,146605000,0,6000000000,29.4755,3.2252,6.2062,-154.3899,
600011.SH,华能国际,2001-12-20,2.5483,2.5306,2.5346,2.4384,2.4522,7445758,93776202,-0.0961,-3.7721,12.5946,5.0788,1832562500,N/A,75000000000,146605000,0,6000000000,28.3637,3.1035,5.9721,-148.5661,
600011.SH,华能国际,2001-12-21,2.4522,2.4325,2.4679,2.409,2.458,3083413,38183002,0.0059,0.24,12.3834,2.1032,1836960650,N/A,75180000000,146605000,0,6000000000,28.4317,3.1109,5.9864,-148.9227,
600011.SH,华能国际,2001-12-24,2.458,2.4325,2.4522,2.3737,2.407,4534291,55657806,-0.051,-2.075,12.2749,3.0929,1798843350,N/A,73620000000,146605000,0,6000000000,27.8418,3.0464,5.8622,-145.8325,
