代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000001.SZ,平安银行,1991-04-03,N/A,0.3918,0.3918,0.3918,0.3918,100,5000,0.072,22.5,50,0.0004,1298500000,N/A,2376508379,26500000,0,48500171,33.531,10.0482,N/A,N/A,
000001.SZ,平安银行,1991-04-04,0.3918,0.3899,0.3899,0.3899,0.3899,300,15000,-0.0019,-0.4898,50,0.0011,1292140000,N/A,2364868337.96,26500000,0,48500171,33.3667,9.999,N/A,N/A,
000001.SZ,平安银行,1991-04-05,0.3899,0.388,0.388,0.388,0.388,200,10000,-0.0019,-0.4922,50,0.0008,1285780000,N/A,2353228296.92,26500000,0,48500171,33.2025,9.9498,N/A,N/A,
000001.SZ,平安银行,1991-04-08,0.388,0.3842,0.3842,0.3842,0.3842,200,10000,-0.0038,-0.9893,50,0.0008,1273060000,N/A,2329948214.84,26500000,0,48500171,32.8741,9.8514,N/A,N/A,
000001.SZ,平安银行,1991-04-09,0.3842,0.3822,0.3822,0.3822,0.3822,400,19000,-0.0019,-0.4996,47.5,0.0015,1266700000,N/A,2318308173.8,26500000,0,48500171,32.7098,9.8022,N/A,N/A,
000001.SZ,平安银行,1991-04-10,0.3822,0.3803,0.3803,0.3803,0.3803,1500,71000,-0.0019,-0.5021,47.3333,0.0057,1260340000,N/A,2306668132.76,26500000,0,48500171,32.5456,9.7529,N/A,N/A,
000001.SZ,平安银行,1991-04-11,0.3803,0.3803,0.3803,0.3803,0.3803,N/A,N/A,0,0,N/A,N/A,1260340000,N/A,2306668132.76,26500000,0,48500171,32.5456,9.7529,N/A,N/A,
000001.SZ,平安银行,1991-04-12,0.3803,0.3765,0.3765,0.3765,0.3765,800,38000,-0.0038,-1.0093,47.5,0.003,1247620000,N/A,2283388050.68,26500000,0,48500171,32.2171,9.6545,N/A,N/A,
000001.SZ,平安银行,1991-04-16,0.3765,0.3709,0.3709,0.3709,0.3709,200,9000,-0.0056,-1.4868,45,0.0008,1229070000,N/A,2249437930.98,26500000,0,48500171,31.7381,9.511,N/A,N/A,
000001.SZ,平安银行,1991-04-17,0.3709,0.3691,0.3691,0.3691,0.3691,100,5000,-0.0018,-0.4959,50,0.0004,1222975000,N/A,2238282891.65,26500000,0,48500171,31.5807,9.4638,N/A,N/A,
000001.SZ,平安银行,1991-04-18,0.3691,0.3672,0.3672,0.3672,0.3672,400,18000,-0.0018,-0.4984,45,0.0015,1216880000,N/A,2227127852.32,26500000,0,48500171,31.4233,9.4166,N/A,N/A,
000001.SZ,平安银行,1991-04-19,0.3672,0.3654,0.3654,0.3654,0.3654,200,9000,-0.0018,-0.5009,45,0.0008,1210785000,N/A,2215972812.99,26500000,0,48500171,31.2659,9.3695,N/A,N/A,
000001.SZ,平安银行,1991-04-22,0.3654,0.3635,0.3635,0.3635,0.3635,N/A,N/A,-0.0018,-0.5034,N/A,N/A,1204690000,N/A,2204817773.66,26500000,0,48500171,31.1085,9.3223,N/A,N/A,
000001.SZ,平安银行,1991-04-23,0.3635,0.3599,0.3599,0.3599,0.3599,2800,126000,-0.0037,-1.0119,45,0.0106,1192500000,N/A,2182507695,26500000,0,48500171,30.7938,9.228,N/A,N/A,
000001.SZ,平安银行,1991-04-24,0.3599,0.3581,0.3581,0.3581,0.3581,1600,72000,-0.0018,-0.4889,45,0.006,1186670000,N/A,2171837657.38,26500000,0,48500171,30.6432,9.1829,N/A,N/A,
000001.SZ,平安银行,1991-04-25,0.3581,0.3563,0.3563,0.3563,0.3563,1500,67000,-0.0018,-0.4913,44.6667,0.0057,1180840000,N/A,2161167619.76,26500000,0,48500171,30.4927,9.1377,N/A,N/A,
000001.SZ,平安银行,1991-04-26,0.3563,0.3546,0.3546,0.3546,0.3546,800,35000,-0.0018,-0.4937,43.75,0.003,1175010000,N/A,2150497582.14,26500000,0,48500171,30.3421,9.0926,N/A,N/A,
000001.SZ,平安银行,1991-04-29,0.3546,0.3511,0.3511,0.3511,0.3511,400,17000,-0.0035,-0.9923,42.5,0.0015,1163350000,N/A,2129157506.9,26500000,0,48500171,30.041,9.0024,N/A,N/A,
000001.SZ,平安银行,1991-04-30,0.3511,0.3493,0.3493,0.3493,0.3493,200,9000,-0.0018,-0.5011,45,0.0008,1157520000,N/A,2118487469.28,26500000,0,48500171,29.8905,8.9573,N/A,N/A,
000001.SZ,平安银行,1991-05-02,0.3493,0.4899,0.4899,0.4899,0.4899,200,9000,0.1406,40.2388,45,0.0008,1151690000,N/A,2107817431.66,26500000,0,48500171,29.7399,8.9122,N/A,N/A,
000001.SZ,平安银行,1991-05-03,0.4899,0.4874,0.4874,0.4874,0.4874,300,13000,-0.0025,-0.5062,43.3333,0.0011,1145860000,N/A,2097147394.04,26500000,0,48500171,29.5894,8.8671,N/A,N/A,
000001.SZ,平安银行,1991-05-06,0.4874,0.4849,0.4849,0.4849,0.4849,N/A,N/A,-0.0025,-0.5088,N/A,N/A,1140030000,N/A,2086477356.42,26500000,0,48500171,29.4388,8.8219,N/A,N/A,
000001.SZ,平安银行,1991-05-07,0.4849,0.4801,0.4801,0.4801,0.4801,200,8000,-0.0048,-0.9995,40,0.0008,1128635000,N/A,2065622282.89,26500000,0,48500171,29.1446,8.7338,N/A,N/A,
000001.SZ,平安银行,1991-05-08,0.4801,0.4777,0.4777,0.4777,0.4777,10900,462000,-0.0024,-0.4931,42.3853,0.0411,1123070000,N/A,2055437246.98,26500000,0,48500171,29.0009,8.6907,N/A,N/A,
000001.SZ,平安银行,1991-05-09,0.4777,0.4753,0.4753,0.4753,0.4753,1500,63000,-0.0024,-0.4955,42,0.0057,1117505000,N/A,2045252211.07,26500000,0,48500171,28.8572,8.6476,N/A,N/A,
000001.SZ,平安银行,1991-05-10,0.4753,0.4729,0.4729,0.4729,0.4729,2000,84000,-0.0024,-0.498,42,0.0075,1111940000,N/A,2035067175.16,26500000,0,48500171,28.7135,8.6046,N/A,N/A,
000001.SZ,平安银行,1991-05-13,0.4729,0.4682,0.4682,0.4682,0.4682,1900,79000,-0.0047,-1.001,41.5789,0.0072,1100810000,N/A,2014697103.34,26500000,0,48500171,28.4261,8.5184,N/A,N/A,
000001.SZ,平安银行,1991-05-14,0.4682,0.4658,0.4658,0.4658,0.4658,5500,227000,-0.0024,-0.5055,41.2727,0.0208,1095245000,N/A,2004512067.43,26500000,0,48500171,28.2824,8.4754,N/A,N/A,
000001.SZ,平安银行,1991-05-15,0.4658,0.4635,0.4635,0.4635,0.4635,38700,1591000,-0.0024,-0.5081,41.1111,0.146,1089680000,N/A,1994327031.52,26500000,0,48500171,28.1387,8.4323,N/A,N/A,
000001.SZ,平安银行,1991-05-16,0.4635,0.4611,0.4611,0.4611,0.4611,49300,2017000,-0.0024,-0.5107,40.9128,0.186,1084115000,N/A,1984141995.61,26500000,0,48500171,27.9949,8.3893,N/A,N/A,
000001.SZ,平安银行,1991-05-17,0.4611,0.4589,0.4589,0.4589,0.4589,41900,1706000,-0.0023,-0.4889,40.716,0.1581,1078815000,N/A,1974441961.41,26500000,0,48500171,27.8581,8.3482,N/A,N/A,
000001.SZ,平安银行,1991-05-20,0.4589,0.4544,0.4544,0.4544,0.4544,5100,205000,-0.0045,-0.9826,40.1961,0.0192,1068215000,N/A,1955041893.01,26500000,0,48500171,27.5844,8.2662,N/A,N/A,
000001.SZ,平安银行,1991-05-21,0.4544,0.4521,0.4521,0.4521,0.4521,6300,253000,-0.0023,-0.4962,40.1587,0.0238,1062915000,N/A,1945341858.81,26500000,0,48500171,27.4475,8.2252,N/A,N/A,
000001.SZ,平安银行,1991-05-22,0.4521,0.4498,0.4498,0.4498,0.4498,4300,171000,-0.0023,-0.4986,39.7674,0.0162,1057615000,N/A,1935641824.61,26500000,0,48500171,27.3106,8.1842,N/A,N/A,
000001.SZ,平安银行,1991-05-23,0.4498,0.4476,0.4476,0.4476,0.4476,1700,67000,-0.0023,-0.5011,39.4118,0.0064,1052315000,N/A,1925941790.41,26500000,0,48500171,27.1738,8.1432,N/A,N/A,
000001.SZ,平安银行,1991-05-24,0.4476,0.4453,0.4453,0.4453,0.4453,300,12000,-0.0023,-0.5037,40,0.0011,1047015000,N/A,1916241756.21,26500000,0,48500171,27.0369,8.1022,N/A,N/A,
000001.SZ,平安银行,1991-05-27,0.4453,0.4408,0.4408,0.4408,0.4408,500,19000,-0.0045,-1.0124,38,0.0019,1036415000,N/A,1896841687.81,26500000,0,48500171,26.7632,8.0201,N/A,N/A,
000001.SZ,平安银行,1991-05-28,0.4408,0.4386,0.4386,0.4386,0.4386,300,12000,-0.0023,-0.5114,40,0.0011,1031115000,N/A,1887141653.61,26500000,0,48500171,26.6263,7.9791,N/A,N/A,
000001.SZ,平安银行,1991-05-29,0.4386,0.4364,0.4364,0.4364,0.4364,3600,139000,-0.0021,-0.4883,38.6111,0.0136,1026080000,N/A,1877926621.12,26500000,0,48500171,26.4963,7.9402,N/A,N/A,
000001.SZ,平安银行,1991-05-30,0.4364,0.4343,0.4343,0.4343,0.4343,1400,54000,-0.0021,-0.4907,38.5714,0.0053,1021045000,N/A,1868711588.63,26500000,0,48500171,26.3663,7.9012,N/A,N/A,
000001.SZ,平安银行,1991-05-31,0.4343,0.4321,0.4321,0.4321,0.4321,100,4000,-0.0021,-0.4931,40,0.0004,1016010000,N/A,1859496556.14,26500000,0,48500171,26.2363,7.8622,N/A,N/A,
000001.SZ,平安银行,1991-06-03,0.4321,0.4279,0.4279,0.4279,0.4279,700,26000,-0.0043,-0.9911,37.1429,0.0026,1005940000,N/A,1841066491.16,26500000,0,48500171,25.9762,7.7843,N/A,N/A,
000001.SZ,平安银行,1991-06-04,0.4279,0.4257,0.4257,0.4257,0.4257,100,4000,-0.0021,-0.5005,40,0.0004,1000905000,N/A,1831851458.67,26500000,0,48500171,25.8462,7.7453,N/A,N/A,
