代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000625.SZ,长安汽车,1997-06-10,N/A,0.8516,0.8906,0.7603,0.8231,59958900,740182020.5,0.4026,95.7547,12.3448,72.2396,1033350000,952300000,10908565500,83000000,250000000,876190000,50.141,7.4151,4.1471,N/A,
000625.SZ,长安汽车,1997-06-11,0.8231,0.7934,0.8145,0.7411,0.7735,18183900,210590929.6,-0.0496,-6.0241,11.5812,21.9083,971100000,888432000,10251423000,83000000,250000000,876190000,47.1204,6.9684,3.8973,N/A,
000625.SZ,长安汽车,1997-06-12,0.7735,0.7669,0.8099,0.7616,0.7881,12446700,148392959.1,0.0145,1.8803,11.9223,14.996,989360000,888681000,10444184800,83000000,250000000,876190000,48.0064,7.0995,3.9706,N/A,
000625.SZ,长安汽车,1997-06-13,0.7881,0.7537,0.8661,0.7458,0.8648,19326600,240176321.5,0.0767,9.7315,12.4272,23.2851,1085640000,904741500,11460565200,83000000,250000000,876190000,52.6782,7.7904,4.357,N/A,
000625.SZ,长安汽车,1997-06-16,0.8648,0.8648,0.8648,0.8648,0.8648,N/A,N/A,0,0,N/A,N/A,1085640000,904995000,11460565200,83000000,250000000,876190000,52.6782,7.7904,4.357,N/A,
000625.SZ,长安汽车,1997-06-17,0.8648,0.8185,0.9044,0.8165,0.8549,21525700,281933335.7,-0.0099,-1.1468,13.0975,25.9346,1073190000,950512500,11329136700,83000000,250000000,876190000,52.0741,7.701,4.307,N/A,
000625.SZ,长安汽车,1997-06-18,0.8549,0.8529,0.8601,0.7841,0.7907,11089200,135150726.4,-0.0641,-7.5019,12.1876,13.3605,992680000,916132500,10479232400,83000000,250000000,876190000,48.1675,7.1233,3.9839,N/A,
000625.SZ,长安汽车,1997-06-19,0.7907,0.7802,0.7921,0.7425,0.7471,5933900,68478462,-0.0436,-5.5184,11.5402,7.1493,937900000,919068500,9900947000,83000000,250000000,876190000,45.5095,6.7302,3.764,N/A,
000625.SZ,长安汽车,1997-06-20,0.7471,0.7934,0.7934,0.7544,0.7808,5467400,64022558.2,0.0337,4.5133,11.7099,6.5872,980230000,935058250,10347803900,83000000,250000000,876190000,47.5634,7.034,3.9339,N/A,
000625.SZ,长安汽车,1997-06-23,0.7808,0.7835,0.8,0.7411,0.761,7367400,85130877.3,-0.0198,-2.5402,11.5551,8.8764,955330000,907587750,10084946900,83000000,250000000,876190000,46.3552,6.8553,3.834,N/A,
000625.SZ,长安汽车,1997-06-24,0.761,0.7603,0.7768,0.7471,0.7563,3687300,42170013.3,-0.0046,-0.6082,11.4366,4.4425,949520000,882997500,10023613600,83000000,250000000,876190000,46.0733,6.8136,3.8107,N/A,
000625.SZ,长安汽车,1997-06-25,0.7563,0.7669,0.7848,0.7504,0.7577,3852200,44568298.9,0.0013,0.1748,11.5696,4.6412,951180000,869618750,10041137400,83000000,250000000,876190000,46.1538,6.8255,3.8173,N/A,
000625.SZ,长安汽车,1997-06-26,0.7577,0.7524,0.7537,0.7273,0.7299,4589200,50997482.1,-0.0278,-3.6649,11.1125,5.5292,916320000,828940000,9673137600,83000000,250000000,876190000,44.4623,6.5754,3.6774,N/A,
000625.SZ,长安汽车,1997-06-27,0.7299,0.7273,0.7273,0.6618,0.6836,6548300,68114917.9,-0.0463,-6.3406,10.4019,7.8895,858220000,839636000,9059804600,83000000,250000000,876190000,41.6432,6.1584,3.4443,N/A,
000625.SZ,长安汽车,1997-07-02,0.6836,0.6975,0.7008,0.6155,0.6334,2850400,27316966.1,-0.0502,-7.3501,9.5836,3.4342,795140000,839243500,8393900200,83000000,250000000,876190000,38.5824,5.7058,3.1911,N/A,
000625.SZ,长安汽车,1997-07-03,0.6334,0.6281,0.6512,0.5818,0.6043,3694600,33858854.2,-0.0291,-4.5929,9.1644,4.4513,758620000,793806750,8008376600,83000000,250000000,876190000,36.8103,5.4437,3.0445,N/A,
000625.SZ,长安汽车,1997-07-04,0.6043,0.595,0.6241,0.5831,0.6016,2148200,19648926,-0.0026,-0.4376,9.1467,2.5882,755300000,775532500,7973329000,83000000,250000000,876190000,36.6492,5.4199,3.0312,N/A,
000625.SZ,长安汽车,1997-07-07,0.6016,0.6149,0.6149,0.5415,0.5415,1841300,15986070.7,-0.0602,-10,8.6819,2.2184,679770000,717101000,7175996100,83000000,250000000,876190000,32.9843,4.8779,2.7281,N/A,
000625.SZ,长安汽车,1997-07-08,0.5415,0.5296,0.5587,0.4959,0.5223,2639100,20818731.5,-0.0192,-3.5409,7.8886,3.1796,655700000,663896000,6921901000,83000000,250000000,876190000,31.8163,4.7052,2.6315,N/A,
000625.SZ,长安汽车,1997-07-09,0.5223,0.5256,0.5554,0.5157,0.5402,2611300,21150671.7,0.0179,3.4177,8.0997,3.1461,678110000,648136500,7158472300,83000000,250000000,876190000,32.9037,4.866,2.7214,N/A,
