代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000709.SZ,河钢股份,1997-04-16,N/A,1.4822,1.574,1.3675,1.4514,67742500,1103292234.5,0.6379,78.4165,16.2866,56.4521,1974000000,N/A,13059357732.05,120000000,0,793881929,30.5656,3.911,2.9816,N/A,
000709.SZ,河钢股份,1997-04-17,1.4514,1.4117,1.4496,1.3896,1.3922,12930600,207653087.9,-0.0591,-4.0729,16.059,10.7755,1893600000,N/A,12527456839.62,120000000,0,793881929,29.3207,3.7517,2.8601,N/A,
000709.SZ,河钢股份,1997-04-18,1.3922,1.3825,1.4028,1.357,1.3631,8750000,135514953.6,-0.0291,-2.0913,15.4874,7.2917,1854000000,N/A,12265475803.05,120000000,0,793881929,28.7075,3.6733,2.8003,N/A,
000709.SZ,河钢股份,1997-04-21,1.3631,1.3596,1.4284,1.3578,1.3984,8852900,140604930,0.0353,2.589,15.8824,7.3774,1902000000,N/A,12583028574.65,120000000,0,793881929,29.4507,3.7684,2.8728,N/A,
000709.SZ,河钢股份,1997-04-22,1.3984,1.4064,1.4558,1.3922,1.4337,10426500,169400211.3,0.0353,2.5237,16.2471,8.6888,1950000000,N/A,12900581346.25,120000000,0,793881929,30.194,3.8635,2.9453,N/A,
000709.SZ,河钢股份,1997-04-23,1.4337,1.4558,1.4637,1.4028,1.4099,6154900,99099035.1,-0.0238,-1.6615,16.1008,5.1291,1917600000,N/A,12686233225.42,120000000,0,793881929,29.6923,3.7993,2.8964,N/A,
000709.SZ,河钢股份,1997-04-24,1.4099,1.4028,1.4205,1.3728,1.387,5874500,92733165.4,-0.0229,-1.627,15.7857,4.8954,1886400000,N/A,12479823923.88,120000000,0,793881929,29.2092,3.7375,2.8493,N/A,
000709.SZ,河钢股份,1997-04-25,1.387,1.3861,1.454,1.3808,1.4099,10735600,172601823.7,0.0229,1.6539,16.0775,8.9463,1917600000,N/A,12686233225.42,120000000,0,793881929,29.6923,3.7993,2.8964,N/A,
000709.SZ,河钢股份,1997-04-28,1.4099,1.454,1.5511,1.4364,1.5405,23808200,405977919.8,0.1306,9.2616,17.052,19.8402,2095200000,N/A,13861178480.34,120000000,0,793881929,32.4422,4.1512,3.1646,N/A,
000709.SZ,河钢股份,1997-04-29,1.5405,1.5775,1.5784,1.4381,1.4849,12219200,208617850.9,-0.0556,-3.6082,17.073,10.1827,2019600000,N/A,13361032865.07,120000000,0,793881929,31.2717,4.0014,3.0504,N/A,
000709.SZ,河钢股份,1997-04-30,1.4849,1.4999,1.544,1.4646,1.514,7258300,123338042.6,0.0291,1.9608,16.9927,6.0486,2059200000,N/A,13623013901.64,120000000,0,793881929,31.8848,4.0798,3.1103,N/A,
000709.SZ,河钢股份,1997-05-05,1.514,1.5175,1.5661,1.5175,1.5511,13655000,238141463.3,0.0371,2.4476,17.4399,11.3792,2109600000,N/A,13956444311.82,120000000,0,793881929,32.6652,4.1797,3.1864,N/A,
000709.SZ,河钢股份,1997-05-06,1.5511,1.5661,1.7063,1.544,1.7063,24215000,449175398.6,0.1553,10.0114,18.5495,20.1792,2320800000,N/A,15353676506.86,120000000,0,793881929,35.9355,4.5982,3.5054,N/A,
000709.SZ,河钢股份,1997-05-07,1.7063,1.7302,1.7734,1.6896,1.7055,22047200,432836139.4,-0.0009,-0.0517,19.6322,18.3727,2319600000,N/A,15345737687.57,120000000,0,793881929,35.9169,4.5958,3.5036,N/A,
000709.SZ,河钢股份,1997-05-08,1.7055,1.7019,1.7019,1.5352,1.5352,14874100,273535695.1,-0.1703,-9.9845,18.3901,12.3951,2088000000,N/A,13813545564.6,120000000,0,793881929,32.3308,4.1369,3.1538,N/A,
000709.SZ,河钢股份,1997-05-09,1.5352,1.5625,1.6499,1.5264,1.6428,14904300,267926666,0.1076,7.0115,17.9765,12.4202,2234400000,N/A,14782081517.98,120000000,0,793881929,34.5976,4.427,3.3749,N/A,
000709.SZ,河钢股份,1997-05-12,1.6428,1.6763,1.7646,1.6587,1.6763,12338900,238125670,0.0335,2.0408,19.2988,10.2824,2280000000,N/A,15083756651,120000000,0,793881929,35.3037,4.5173,3.4438,N/A,
000709.SZ,河钢股份,1997-05-13,1.6763,1.671,1.6746,1.5616,1.6084,8556500,155593171.5,-0.0679,-4.0526,18.1842,7.1304,2187600000,N/A,14472467565.67,120000000,0,793881929,33.873,4.3342,3.3042,N/A,
000709.SZ,河钢股份,1997-05-14,1.6084,1.5881,1.5969,1.5008,1.5052,6507800,113770547.5,-0.1032,-6.418,17.4822,5.4232,2047200000,N/A,13543625708.74,120000000,0,793881929,31.699,4.0561,3.0921,N/A,
000709.SZ,河钢股份,1997-05-15,1.5052,1.4999,1.5793,1.4911,1.5705,4300500,75039559.3,0.0653,4.3376,17.449,3.5838,2136000000,N/A,14131098336.2,120000000,0,793881929,33.074,4.232,3.2263,N/A,
000709.SZ,河钢股份,1997-05-16,1.5705,1.4134,1.5264,1.4134,1.4399,7824400,130145992.6,-0.1306,-8.3146,16.6334,6.5203,1958400000,N/A,12956153081.28,120000000,0,793881929,30.324,3.8801,2.958,N/A,
000709.SZ,河钢股份,1997-05-19,1.4399,1.4452,1.4981,1.4434,1.4734,3068700,51012795.5,0.0335,2.3284,16.6236,2.5573,2004000000,N/A,13257828214.3,120000000,0,793881929,31.0301,3.9705,3.0269,N/A,
000709.SZ,河钢股份,1997-05-20,1.4734,1.4911,1.5219,1.4558,1.4999,4026700,68533880.1,0.0265,1.7964,17.0199,3.3556,2040000000,N/A,13495992793,120000000,0,793881929,31.5875,4.0418,3.0813,N/A,
000709.SZ,河钢股份,1997-05-21,1.4999,1.5175,1.5175,1.4205,1.4408,3321000,54767981.3,-0.0591,-3.9412,16.4914,2.7675,1959600000,N/A,12964091900.57,120000000,0,793881929,30.3426,3.8825,2.9598,N/A,
000709.SZ,河钢股份,1997-05-22,1.4408,1.3234,1.4099,1.297,1.297,4831200,72634708.8,-0.1438,-9.9816,15.0345,4.026,1764000000,N/A,11670064356.3,120000000,0,793881929,27.3139,3.495,2.6644,N/A,
000709.SZ,河钢股份,1997-05-23,1.297,1.297,1.3411,1.297,1.3314,2841800,42642293.3,0.0344,2.6531,15.0054,2.3682,1810800000,N/A,11979678308.61,120000000,0,793881929,28.0386,3.5877,2.7351,N/A,
000709.SZ,河钢股份,1997-05-26,1.3314,1.3411,1.3711,1.2793,1.3411,2293700,34649217.7,0.0097,0.729,15.1063,1.9114,1824000000,N/A,12067005320.8,120000000,0,793881929,28.243,3.6139,2.755,N/A,
000709.SZ,河钢股份,1997-05-27,1.3411,1.4117,1.4117,1.3587,1.3728,2153300,33550991,0.0318,2.3684,15.5812,1.7944,1867200000,N/A,12352802815.24,120000000,0,793881929,28.9119,3.6994,2.8203,N/A,
000709.SZ,河钢股份,1997-05-28,1.3728,1.3499,1.3675,1.3367,1.3375,2295600,35014145.6,-0.0353,-2.5707,15.2527,1.913,1819200000,N/A,12035250043.64,120000000,0,793881929,28.1686,3.6043,2.7478,N/A,
000709.SZ,河钢股份,1997-05-29,1.3375,1.3243,1.3499,1.3146,1.3172,1879700,28403770.4,-0.0203,-1.5172,15.1108,1.5664,1791600000,N/A,11852657199.97,120000000,0,793881929,27.7413,3.5497,2.7061,N/A,
000709.SZ,河钢股份,1997-05-30,1.3172,1.3217,1.3578,1.3217,1.3543,1443200,21875992,0.0371,2.8131,15.158,1.2027,1842000000,N/A,12186087610.15,120000000,0,793881929,28.5217,3.6495,2.7822,N/A,
000709.SZ,河钢股份,1997-06-02,1.3543,1.3852,1.4372,1.3852,1.4293,4142000,66790145.6,0.075,5.5375,16.1251,3.4517,1944000000,N/A,12860887249.8,120000000,0,793881929,30.1011,3.8516,2.9363,N/A,
000709.SZ,河钢股份,1997-06-03,1.4293,1.4558,1.4628,1.3861,1.4328,4771900,76992140.5,0.0035,0.2469,16.1345,3.9766,1948800000,N/A,12892642526.96,120000000,0,793881929,30.1754,3.8611,2.9435,N/A,
000709.SZ,河钢股份,1997-06-04,1.4328,1.4434,1.454,1.4134,1.4355,3200600,52027298.5,0.0026,0.1847,16.2555,2.6672,1952400000,N/A,12916458984.83,120000000,0,793881929,30.2311,3.8682,2.9489,N/A,
000709.SZ,河钢股份,1997-06-05,1.4355,1.4355,1.4514,1.394,1.4319,3891500,62968343.4,-0.0035,-0.2459,16.181,3.2429,1947600000,N/A,12884703707.67,120000000,0,793881929,30.1568,3.8587,2.9417,N/A,
000709.SZ,河钢股份,1997-06-06,1.4319,1.3058,1.3843,1.297,1.3217,4256600,64215780.4,-0.1103,-7.7018,15.0862,3.5472,1797600000,N/A,11892351296.42,120000000,0,793881929,27.8342,3.5615,2.7151,N/A,
000709.SZ,河钢股份,1997-06-09,1.3217,1.3234,1.3499,1.3146,1.3384,2007600,30294176.8,0.0168,1.2684,15.0897,1.673,1820400000,N/A,12043188862.93,120000000,0,793881929,28.1872,3.6067,2.7496,N/A,
000709.SZ,河钢股份,1997-06-10,1.3384,1.3499,1.3587,1.2881,1.3005,1615700,24191306.1,-0.0379,-2.8345,14.9726,1.3464,1768800000,N/A,11701819633.46,120000000,0,793881929,27.3882,3.5045,2.6716,N/A,
000709.SZ,河钢股份,1997-06-11,1.3005,1.3058,1.319,1.1893,1.2449,1780000,24951798.6,-0.0556,-4.2741,14.0179,1.4833,1693200000,N/A,11201674018.19,120000000,0,793881929,26.2176,3.3547,2.5574,N/A,
000709.SZ,河钢股份,1997-06-12,1.2449,1.2528,1.2952,1.2308,1.2749,1397300,19921600.2,0.03,2.4096,14.2572,1.1644,1734000000,N/A,11471593874.05,120000000,0,793881929,26.8494,3.4355,2.6191,N/A,
