代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600161.SH,天坛生物,1998-06-16,N/A,1.0359,1.1657,0.9862,1.1275,18935500,386731960,0.9146,429.484,20.4236,70.1315,581850000,N/A,2586000000,27000000,0,120000000,112.4445,27.9964,34.4156,N/A,
600161.SH,天坛生物,1998-06-17,1.1275,1.104,1.1772,1.0699,1.1432,6722000,143348142,0.0157,1.3921,21.3252,24.8963,589950000,N/A,2622000000,27000000,0,120000000,114.0098,28.3862,34.8947,N/A,
600161.SH,天坛生物,1998-06-18,1.1432,1.1406,1.1589,1.0992,1.116,2810900,60492591,-0.0272,-2.3799,21.5207,10.4107,575910000,N/A,2559600000,27000000,0,120000000,111.2965,27.7106,34.0642,N/A,
600161.SH,天坛生物,1998-06-19,1.116,1.1081,1.1568,1.0883,1.1223,2780800,59634244,0.0063,0.5626,21.445,10.2993,579150000,N/A,2574000000,27000000,0,120000000,111.9227,27.8665,34.2558,N/A,
600161.SH,天坛生物,1998-06-22,1.1223,1.1249,1.1929,1.1238,1.1374,3697600,81944839,0.0152,1.352,22.1616,13.6948,586980000,N/A,2608800000,27000000,0,120000000,113.4358,28.2433,34.719,N/A,
600161.SH,天坛生物,1998-06-23,1.1374,1.1327,1.1877,1.1249,1.1877,2680800,59242773,0.0502,4.4158,22.0989,9.9289,612900000,N/A,2724000000,27000000,0,120000000,118.445,29.4904,36.2521,N/A,
600161.SH,天坛生物,1998-06-24,1.1877,1.2034,1.2191,1.151,1.1605,2223800,50361776,-0.0272,-2.2907,22.6467,8.2363,598860000,N/A,2661600000,27000000,0,120000000,115.7317,28.8149,35.4217,N/A,
600161.SH,天坛生物,1998-06-25,1.1605,1.1615,1.172,1.1134,1.1181,1982800,42879174,-0.0424,-3.6519,21.6256,7.3437,576990000,N/A,2564400000,27000000,0,120000000,111.5052,27.7626,34.1281,N/A,
600161.SH,天坛生物,1998-06-26,1.1181,1.1249,1.1353,1.0977,1.1081,1222700,25886832,-0.0099,-0.8891,21.1719,4.5285,571860000,N/A,2541600000,27000000,0,120000000,110.5138,27.5157,33.8247,N/A,
600161.SH,天坛生物,1998-06-29,1.1081,1.1029,1.1029,1.0401,1.0516,2010600,40654238,-0.0565,-5.0992,20.22,7.4467,542700000,N/A,2412000000,27000000,0,120000000,104.8786,26.1127,32.0999,N/A,
600161.SH,天坛生物,1998-06-30,1.0516,1.0516,1.0747,1.037,1.0637,619200,12461410,0.012,1.1443,20.125,2.2933,548910000,N/A,2439600000,27000000,0,120000000,106.0787,26.4115,32.4672,N/A,
600161.SH,天坛生物,1998-07-01,1.0637,1.083,1.0924,0.9988,1.0045,1204900,23831126,-0.0591,-5.5583,19.7785,4.4626,518400000,N/A,2304000000,27000000,0,120000000,100.1825,24.9434,30.6626,N/A,
600161.SH,天坛生物,1998-07-02,1.0045,0.9941,1.0621,0.9941,1.0506,1273400,25079872,0.046,4.5833,19.6952,4.7163,542160000,N/A,2409600000,27000000,0,120000000,104.7742,26.0867,32.0679,N/A,
600161.SH,天坛生物,1998-07-03,1.0506,1.0506,1.0516,1.0202,1.0265,601000,11841972,-0.0241,-2.2908,19.7038,2.2259,529740000,N/A,2354400000,27000000,0,120000000,102.374,25.4891,31.3333,N/A,
600161.SH,天坛生物,1998-07-06,1.0265,1.0265,1.0265,0.9941,1.0045,589000,11307931,-0.022,-2.1407,19.1985,2.1815,518400000,N/A,2304000000,27000000,0,120000000,100.1825,24.9434,30.6626,N/A,
600161.SH,天坛生物,1998-07-07,1.0045,1.004,1.0302,0.9889,1.0281,443900,8571326,0.0235,2.3438,19.3091,1.6441,530550000,N/A,2358000000,27000000,0,120000000,102.5306,25.5281,31.3812,N/A,
600161.SH,天坛生物,1998-07-08,1.0281,1.0307,1.0401,1.0208,1.0255,376500,7412853,-0.0026,-0.2545,19.6889,1.3944,529200000,N/A,2352000000,27000000,0,120000000,102.2697,25.4631,31.3014,N/A,
600161.SH,天坛生物,1998-07-09,1.0255,1.0359,1.1113,1.0312,1.0788,1992800,41241001,0.0534,5.2041,20.695,7.3807,556740000,N/A,2474400000,27000000,0,120000000,107.5919,26.7882,32.9303,N/A,
600161.SH,天坛生物,1998-07-10,1.0788,1.0778,1.0961,1.0621,1.082,579200,11929362,0.0031,0.291,20.5963,2.1452,558360000,N/A,2481600000,27000000,0,120000000,107.9049,26.8662,33.0262,N/A,
600161.SH,天坛生物,1998-07-13,1.082,1.0987,1.1144,1.082,1.0846,1353600,28439251,0.0026,0.2418,21.0101,5.0133,559710000,N/A,2487600000,27000000,0,120000000,108.1658,26.9311,33.106,N/A,
600161.SH,天坛生物,1998-07-14,1.0846,1.0883,1.1369,1.0726,1.104,2212300,47189847,0.0194,1.7849,21.3307,8.1937,569700000,N/A,2532000000,27000000,0,120000000,110.0964,27.4118,33.6969,N/A,
600161.SH,天坛生物,1998-07-15,1.104,1.0987,1.1144,1.0888,1.0961,934000,19609822,-0.0078,-0.7109,20.9955,3.4593,565650000,N/A,2514000000,27000000,0,120000000,109.3137,27.2169,33.4573,N/A,
600161.SH,天坛生物,1998-07-16,1.0961,1.0935,1.094,1.0495,1.0658,701400,14347355,-0.0303,-2.7685,20.4553,2.5978,549990000,N/A,2444400000,27000000,0,120000000,106.2874,26.4634,32.5311,N/A,
600161.SH,天坛生物,1998-07-17,1.0658,1.0658,1.0804,1.0454,1.0647,671300,13659361,-0.001,-0.0982,20.3476,2.4863,549450000,N/A,2442000000,27000000,0,120000000,106.183,26.4374,32.4991,N/A,
