代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600481.SH,双良节能,2003-04-22,N/A,1.0087,1.0528,1.0087,1.0173,32208109,342918705,0.3225,46.4088,10.647,40.2601,848000000,N/A,3243600000,80000000,0,306000000,39.6192,12.4006,6.9262,57.3481,
600481.SH,双良节能,2003-04-23,1.0173,1.0221,1.0787,1.0221,1.049,17874119,195719629,0.0317,3.1132,10.9499,22.3426,874400000,N/A,3344580000,80000000,0,306000000,40.8526,12.7867,7.1419,59.1334,
600481.SH,双良节能,2003-04-24,1.049,1.0423,1.0624,1.0183,1.0403,8785623,94720426,-0.0086,-0.8234,10.7813,10.982,867200000,N/A,3317040000,80000000,0,306000000,40.5162,12.6814,7.0831,58.6465,
600481.SH,双良节能,2003-04-25,1.0403,1.0375,1.0384,0.9693,0.9732,8071129,83426794,-0.0672,-6.4576,10.3364,10.0889,811200000,N/A,3102840000,80000000,0,306000000,37.8998,11.1308,6.6257,54.8594,
600481.SH,双良节能,2003-04-28,0.9732,0.9597,0.9904,0.9261,0.9847,7544395,75167130,0.0115,1.1834,9.9633,9.4305,820800000,N/A,3139560000,80000000,0,306000000,38.3484,11.2625,6.7041,55.5086,
600481.SH,双良节能,2003-04-29,0.9847,0.9789,0.9789,0.9357,0.9367,4133684,40818348,-0.048,-4.8733,9.8746,5.1671,780800000,N/A,2986560000,80000000,0,306000000,36.4795,10.7137,6.3774,52.8035,
600481.SH,双良节能,2003-04-30,0.9367,0.9328,0.9712,0.9309,0.9463,2985968,29561637,0.0096,1.0246,9.9002,3.7325,788800000,N/A,3017160000,80000000,0,306000000,36.8533,10.8234,6.4427,53.3445,
600481.SH,双良节能,2003-05-12,0.9463,0.9328,0.9405,0.8829,0.8858,3783819,35316386,-0.0605,-6.3895,9.3335,4.7298,738400000,N/A,2824380000,80000000,0,306000000,34.4986,10.1319,6.0311,49.9361,
600481.SH,双良节能,2003-05-13,0.8858,0.8743,0.881,0.833,0.8359,3857559,34206420,-0.0499,-5.6338,8.8674,4.8219,696800000,N/A,2665260000,80000000,0,306000000,32.555,9.5611,5.6913,47.1228,
600481.SH,双良节能,2003-05-14,0.8359,0.8254,0.8733,0.8254,0.8599,2401547,21446849,0.024,2.8703,8.9304,3.0019,716800000,N/A,2741760000,80000000,0,306000000,33.4894,9.8355,5.8546,48.4753,
600481.SH,双良节能,2003-05-15,0.8599,0.8551,0.8925,0.8503,0.8829,2545456,23199100,0.023,2.6786,9.1139,3.1818,736000000,N/A,2815200000,80000000,0,306000000,34.3864,10.0989,6.0114,49.7738,
600481.SH,双良节能,2003-05-16,0.8829,0.8877,0.8925,0.8714,0.8753,1960700,17965050,-0.0077,-0.8696,9.1626,2.4509,729600000,N/A,2790720000,80000000,0,306000000,34.0874,10.0111,5.9592,49.341,
600481.SH,双良节能,2003-05-19,0.8753,0.8753,0.8925,0.8695,0.8849,1809352,16592658,0.0096,1.0965,9.1705,2.2617,737600000,N/A,2821320000,80000000,0,306000000,34.4612,10.1209,6.0245,49.882,
600481.SH,双良节能,2003-05-20,0.8849,0.8829,0.8829,0.8637,0.8657,1196037,10864598,-0.0192,-2.1692,9.0838,1.495,721600000,N/A,2760120000,80000000,0,306000000,33.7137,9.9014,5.8938,48.7999,
600481.SH,双良节能,2003-05-21,0.8657,0.8685,0.9213,0.8637,0.9031,3633212,33984387,0.0374,4.3237,9.3538,4.5415,752800000,N/A,2879460000,80000000,0,306000000,35.1713,10.3295,6.1487,50.9099,
600481.SH,双良节能,2003-05-22,0.9031,0.8954,0.9069,0.8925,0.8964,1456231,13632601,-0.0067,-0.7439,9.3616,1.8203,747200000,N/A,2858040000,80000000,0,306000000,34.9097,10.2526,6.1029,50.5312,
600481.SH,双良节能,2003-05-23,0.8964,0.8964,0.929,0.8906,0.9089,2711593,25626067,0.0125,1.3919,9.4506,3.3895,757600000,N/A,2897820000,80000000,0,306000000,35.3956,10.3953,6.1879,51.2345,
600481.SH,双良节能,2003-05-26,0.9089,0.9108,0.9175,0.9002,0.9031,1338486,12632216,-0.0058,-0.6336,9.4377,1.6731,752800000,N/A,2879460000,80000000,0,306000000,35.1713,10.3295,6.1487,50.9099,
600481.SH,双良节能,2003-05-27,0.9031,0.9012,0.9069,0.8887,0.8935,1597083,14841403,-0.0096,-1.0627,9.2928,1.9964,744800000,N/A,2848860000,80000000,0,306000000,34.7976,10.2197,6.0833,50.3689,
600481.SH,双良节能,2003-05-28,0.8935,0.8925,0.9031,0.8762,0.8772,1364652,12598105,-0.0163,-1.826,9.2317,1.7058,731200000,N/A,2796840000,80000000,0,306000000,34.1622,10.0331,5.9722,49.4492,
600481.SH,双良节能,2003-05-29,0.8772,0.8733,0.8849,0.8685,0.881,1297442,11832747,0.0038,0.4376,9.1201,1.6218,734400000,N/A,2809080000,80000000,0,306000000,34.3117,10.077,5.9984,49.6656,
600481.SH,双良节能,2003-05-30,0.881,0.8829,0.9069,0.8743,0.9012,2024073,18825871,0.0202,2.2876,9.301,2.5301,751200000,N/A,2873340000,80000000,0,306000000,35.0966,10.3075,6.1356,50.8017,
600481.SH,双良节能,2003-06-02,0.9012,0.9069,0.9357,0.9069,0.9271,4628085,44536388,0.0259,2.8754,9.6231,5.7851,772800000,N/A,2955960000,80000000,0,306000000,36.1058,10.6039,6.312,52.2625,
600481.SH,双良节能,2003-06-03,0.9271,0.929,0.93,0.9108,0.9117,2082879,19983463,-0.0154,-1.6563,9.5942,2.6036,760000000,N/A,2907000000,80000000,0,306000000,35.5077,10.4283,6.2075,51.3968,
