代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000031.SZ,大悦城,1993-10-08,N/A,0.8191,0.8293,0.7918,0.7952,3047200,35862000,0.4962,165.9817,11.7688,6.0944,582500000,N/A,2330000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-11,0.7952,0.8191,0.8293,0.7918,0.7952,3047200,35862000,0,0,11.7688,6.0944,582500000,N/A,2330000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-12,0.7952,0.7542,0.7713,0.7508,0.7645,1229500,13668000,-0.0307,-3.8627,11.1167,2.459,560000000,N/A,2240000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-13,0.7645,0.7645,0.7679,0.7371,0.7371,1098600,12022000,-0.0273,-3.5714,10.943,2.1972,540000000,N/A,2160000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-14,0.7371,0.7303,0.7371,0.7167,0.7371,1054200,11146000,0,0,10.5729,2.1084,540000000,N/A,2160000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-15,0.7371,0.7371,0.7508,0.7303,0.744,794700,8632000,0.0068,0.9259,10.862,1.5894,545000000,N/A,2180000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-18,0.744,0.744,0.744,0.7133,0.7133,916900,9658000,-0.0307,-4.1284,10.5333,1.8338,522500000,N/A,2090000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-19,0.7133,0.7098,0.744,0.6996,0.7167,886600,9308000,0.0034,0.4785,10.4985,1.7732,525000000,N/A,2100000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-20,0.7167,0.7098,0.7167,0.703,0.7064,458500,4755000,-0.0102,-1.4286,10.3708,0.917,517500000,N/A,2070000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-21,0.7064,0.7064,0.7098,0.6996,0.6996,509400,5250000,-0.0068,-0.9662,10.3062,1.0188,512500000,N/A,2050000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-22,0.6996,0.6962,0.6962,0.6825,0.6962,832800,8433000,-0.0034,-0.4878,10.1261,1.6656,510000000,N/A,2040000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-25,0.6962,0.6894,0.6894,0.6723,0.6757,843900,8414000,-0.0205,-2.9412,9.9704,1.6878,495000000,N/A,1980000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-26,0.6757,0.6757,0.6894,0.6621,0.6894,610700,5997000,0.0137,2.0202,9.8199,1.2214,505000000,N/A,2020000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-27,0.6894,0.6996,0.703,0.6689,0.686,1049800,10599000,-0.0034,-0.495,10.0962,2.0996,502500000,N/A,2010000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-28,0.686,0.6825,0.7167,0.6757,0.7133,880800,8987000,0.0273,3.9801,10.2032,1.7616,522500000,N/A,2090000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-10-29,0.7133,0.7235,0.7235,0.686,0.686,1138300,11797000,-0.0273,-3.8278,10.3637,2.2766,502500000,N/A,2010000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-11-01,0.686,0.6825,0.686,0.6757,0.6757,400200,3991000,-0.0102,-1.4925,9.9725,0.8004,495000000,N/A,1980000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
000031.SZ,大悦城,1993-11-02,0.6757,0.6757,0.6962,0.6757,0.686,292400,2935000,0.0102,1.5152,10.0376,0.5848,502500000,N/A,2010000000,50000000,0,200000000,3.40282346638529E38,N/A,N/A,N/A,
