代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000063.SZ,中兴通讯,1997-11-18,N/A,1.3001,1.4366,1.2369,1.2399,39718400,877249016.9,0.8339,205.4332,22.0867,67.8947,1216800000,N/A,5200000000,58500000,0,250000000,52.4952,40.0695,16.7984,N/A,
000063.SZ,中兴通讯,1997-11-19,1.2399,1.2101,1.2751,1.1922,1.2071,9018400,185616992.7,-0.0328,-2.6442,20.582,15.4161,1184625000,N/A,5062500000,58500000,0,250000000,51.1071,39.01,16.3542,N/A,
000063.SZ,中兴通讯,1997-11-20,1.2071,1.2011,1.3281,1.1982,1.3269,11910400,255535536.2,0.1198,9.9259,21.4548,20.3597,1302210000,N/A,5565000000,58500000,0,250000000,56.1799,42.8821,17.9775,N/A,
000063.SZ,中兴通讯,1997-11-21,1.3269,1.3412,1.3472,1.2697,1.2798,8551400,186783434.7,-0.0471,-3.549,21.8424,14.6178,1255995000,N/A,5367500000,58500000,0,250000000,54.1861,41.3602,17.3395,N/A,
000063.SZ,中兴通讯,1997-11-24,1.2798,1.2667,1.3329,1.2548,1.3019,5451200,119508574,0.0221,1.7233,21.9234,9.3183,1277640000,N/A,5460000000,58500000,0,250000000,55.1199,42.073,17.6383,N/A,
000063.SZ,中兴通讯,1997-11-25,1.3019,1.3114,1.3591,1.2637,1.3031,5125100,112597831.1,0.0012,0.0916,21.9699,8.7609,1278810000,N/A,5465000000,58500000,0,250000000,55.1704,42.1115,17.6544,N/A,
000063.SZ,中兴通讯,1997-11-26,1.3031,1.3066,1.3084,1.2584,1.2637,3224000,69201770.2,-0.0393,-3.0192,21.4646,5.5111,1240200000,N/A,5300000000,58500000,0,250000000,53.5047,40.84,17.1214,N/A,
000063.SZ,中兴通讯,1997-11-27,1.2637,1.2584,1.2947,1.222,1.2256,3954200,82961104.8,-0.0382,-3.0189,20.9805,6.7593,1202760000,N/A,5140000000,58500000,0,250000000,51.8895,39.6071,16.6045,N/A,
000063.SZ,中兴通讯,1997-11-28,1.2256,1.2148,1.2816,1.2053,1.2774,2389900,49710970.7,0.0519,4.2315,20.8004,4.0853,1253655000,N/A,5357500000,58500000,0,250000000,54.0852,41.2831,17.3072,N/A,
000063.SZ,中兴通讯,1997-12-01,1.2774,1.2637,1.2697,1.228,1.2327,1617200,33810755.2,-0.0447,-3.4998,20.907,2.7644,1209780000,N/A,5170000000,58500000,0,250000000,52.1923,39.8383,16.7015,N/A,
000063.SZ,中兴通讯,1997-12-02,1.2327,1.2429,1.2667,1.222,1.2321,1243100,25891773.6,-0.0006,-0.0484,20.8284,2.125,1209195000,N/A,5167500000,58500000,0,250000000,52.1671,39.819,16.6934,N/A,
000063.SZ,中兴通讯,1997-12-03,1.2321,1.225,1.2512,1.216,1.2363,1165500,24057568.3,0.0042,0.3387,20.6414,1.9923,1213290000,N/A,5185000000,58500000,0,250000000,52.3438,39.9539,16.7499,N/A,
000063.SZ,中兴通讯,1997-12-04,1.2363,1.2309,1.2965,1.2256,1.2762,2717400,57857011.3,0.0399,3.2305,21.2913,4.6451,1252485000,N/A,5352500000,58500000,0,250000000,54.0347,41.2446,17.291,N/A,
000063.SZ,中兴通讯,1997-12-05,1.2762,1.2846,1.3442,1.2578,1.2631,4306000,94164381.6,-0.0131,-1.0276,21.8682,7.3607,1239615000,N/A,5297500000,58500000,0,250000000,53.4795,40.8208,17.1133,N/A,
000063.SZ,中兴通讯,1997-12-08,1.2631,1.2637,1.2905,1.2607,1.2673,1645500,35105492.8,0.0042,0.3303,21.3342,2.8128,1243710000,N/A,5315000000,58500000,0,250000000,53.6561,40.9556,17.1699,N/A,
000063.SZ,中兴通讯,1997-12-09,1.2673,1.2846,1.2876,1.2625,1.2762,988200,21156319,0.0089,0.7056,21.4089,1.6892,1252485000,N/A,5352500000,58500000,0,250000000,54.0347,41.2446,17.291,N/A,
000063.SZ,中兴通讯,1997-12-10,1.2762,1.2846,1.3293,1.2822,1.3132,2374800,52044065.1,0.037,2.8958,21.9151,4.0595,1288755000,N/A,5507500000,58500000,0,250000000,55.5995,42.439,17.7917,N/A,
000063.SZ,中兴通讯,1997-12-11,1.3132,1.3055,1.3126,1.2822,1.3025,1163500,25276881.8,-0.0107,-0.8171,21.7249,1.9889,1278225000,N/A,5462500000,58500000,0,250000000,55.1452,42.0922,17.6464,N/A,
000063.SZ,中兴通讯,1997-12-12,1.3025,1.3114,1.3353,1.2965,1.2995,2320600,51339830.4,-0.003,-0.2288,22.1235,3.9668,1275300000,N/A,5450000000,58500000,0,250000000,55.019,41.9959,17.606,N/A,
000063.SZ,中兴通讯,1997-12-15,1.2995,1.318,1.3949,1.2995,1.3823,5904400,134948496,0.0829,6.3761,22.8556,10.093,1356615000,N/A,5797500000,58500000,0,250000000,58.5271,44.6736,18.7286,N/A,
000063.SZ,中兴通讯,1997-12-16,1.3823,1.3889,1.4592,1.3829,1.4241,6862500,164108086.9,0.0417,3.0185,23.9137,11.7308,1397565000,N/A,5972500000,58500000,0,250000000,60.2938,46.0221,19.2939,N/A,
000063.SZ,中兴通讯,1997-12-17,1.4241,1.4068,1.4235,1.3597,1.3633,5251100,121925417.6,-0.0608,-4.2696,23.219,8.9762,1337895000,N/A,5717500000,58500000,0,250000000,57.7195,44.0572,18.4701,N/A,
000063.SZ,中兴通讯,1997-12-18,1.3633,1.3484,1.3996,1.3412,1.3746,3059400,70780018.2,0.0113,0.8308,23.1353,5.2297,1349010000,N/A,5765000000,58500000,0,250000000,58.199,44.4232,18.6236,N/A,
000063.SZ,中兴通讯,1997-12-19,1.3746,1.371,1.4306,1.3651,1.4086,3310200,77831409.5,0.034,2.4718,23.5126,5.6585,1382355000,N/A,5907500000,58500000,0,250000000,59.6376,45.5212,19.0839,N/A,
000063.SZ,中兴通讯,1997-12-22,1.4086,1.4378,1.5016,1.4217,1.4932,4780900,118389331.6,0.0846,6.0093,24.763,8.1725,1465425000,N/A,6262500000,58500000,0,250000000,63.2214,48.2568,20.2307,N/A,
000063.SZ,中兴通讯,1997-12-23,1.4932,1.501,1.5493,1.4664,1.5266,4560900,114949684.8,0.0334,2.2355,25.2033,7.7964,1498185000,N/A,6402500000,58500000,0,250000000,64.6347,49.3355,20.683,N/A,
000063.SZ,中兴通讯,1997-12-24,1.5266,1.526,1.5499,1.504,1.5069,3154100,80983112.8,-0.0197,-1.2886,25.6755,5.3916,1478880000,N/A,6320000000,58500000,0,250000000,63.8018,48.6998,20.4165,N/A,
000063.SZ,中兴通讯,1997-12-25,1.5069,1.5028,1.532,1.4902,1.5075,2426500,61602096.4,0.0006,0.0396,25.3872,4.1479,1479465000,N/A,6322500000,58500000,0,250000000,63.8271,48.7191,20.4246,N/A,
000063.SZ,中兴通讯,1997-12-26,1.5075,1.529,1.5588,1.4962,1.5236,2491800,63624370.4,0.0161,1.0676,25.5335,4.2595,1495260000,N/A,6390000000,58500000,0,250000000,64.5085,49.2392,20.6426,N/A,
000063.SZ,中兴通讯,1997-12-29,1.5236,1.5355,1.5427,1.4819,1.4843,2448600,61540596.9,-0.0393,-2.5822,25.133,4.1856,1456650000,N/A,6225000000,58500000,0,250000000,62.8428,47.9678,20.1096,N/A,
000063.SZ,中兴通讯,1997-12-30,1.4843,1.4664,1.5022,1.4634,1.4664,1663200,41245020.3,-0.0179,-1.2048,24.7986,2.8431,1439100000,N/A,6150000000,58500000,0,250000000,62.0857,47.3899,19.8673,N/A,
000063.SZ,中兴通讯,1997-12-31,1.4664,1.467,1.5427,1.467,1.5379,2453200,62261457.2,0.0715,4.878,25.3797,4.1935,1509300000,N/A,6450000000,58500000,0,250000000,65.1142,49.7016,20.8364,N/A,
