代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000959.SZ,首钢股份,1999-12-16,N/A,2.4179,2.469,2.3073,2.3584,68031400,380107437.3,0.166,7.5728,5.5872,38.8751,969500000,N/A,12797400000,175000000,0,2310000000,15.1566,4.3816,1.4547,N/A,
000959.SZ,首钢股份,1999-12-17,2.3584,2.3584,2.3584,2.2604,2.269,13722500,73705676.8,-0.0894,-3.7906,5.3712,7.8414,932750000,N/A,12312300000,175000000,0,2310000000,14.5821,4.2155,1.3995,N/A,
000959.SZ,首钢股份,1999-12-21,2.269,2.2519,2.2519,2.171,2.2434,6655000,34541261.8,-0.0255,-1.1257,5.1903,3.8029,922250000,N/A,12173700000,175000000,0,2310000000,14.4179,4.1681,1.3838,N/A,
000959.SZ,首钢股份,1999-12-22,2.2434,2.2136,2.2306,2.1796,2.2051,3534900,18273538.7,-0.0383,-1.7078,5.1695,2.0199,906500000,N/A,11965800000,175000000,0,2310000000,14.1717,4.0969,1.3601,N/A,
000959.SZ,首钢股份,1999-12-23,2.2051,2.1923,2.1966,2.1498,2.1838,4368750,22257638.8,-0.0213,-0.9653,5.0947,2.4964,897750000,N/A,11850300000,175000000,0,2310000000,14.0349,4.0573,1.347,N/A,
000959.SZ,首钢股份,1999-12-24,2.1838,2.171,2.2008,2.1583,2.1753,1676100,8561931.9,-0.0085,-0.3899,5.1082,0.9578,894250000,N/A,11804100000,175000000,0,2310000000,13.9802,4.0415,1.3418,N/A,
000959.SZ,首钢股份,1999-12-27,2.1753,2.1753,2.1966,2.171,2.171,2129700,10896000,-0.0043,-0.1957,5.1162,1.217,892500000,N/A,11781000000,175000000,0,2310000000,13.9528,4.0336,1.3391,N/A,
000959.SZ,首钢股份,1999-12-28,2.171,2.1753,2.2306,2.1753,2.1838,2198300,11317506.9,0.0128,0.5882,5.1483,1.2562,897750000,N/A,11850300000,175000000,0,2310000000,14.0349,4.0573,1.347,N/A,
000959.SZ,首钢股份,1999-12-29,2.1838,2.1923,2.2136,2.171,2.1923,1814300,9325165.8,0.0085,0.3899,5.1398,1.0367,901250000,N/A,11896500000,175000000,0,2310000000,14.0896,4.0731,1.3523,N/A,
000959.SZ,首钢股份,1999-12-30,2.1923,2.2136,2.2264,2.1923,2.1923,1166000,6028260.3,0,0,5.17,0.6663,901250000,N/A,11896500000,175000000,0,2310000000,14.0896,4.0731,1.3523,N/A,
