代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000785.SZ,居然之家,1997-07-11,N/A,2.4521,6.5711,2.4521,6.1716,5065800,221993310.8,5.7859,1500,43.822,36.8422,616000000,N/A,2461132800,13750000,0,54936000,48.3065,8.673,2.4724,N/A,
000785.SZ,居然之家,1997-07-14,6.1716,6.3507,6.392,5.9029,6.0559,1438000,63262558.2,-0.1157,-1.875,43.9934,10.4582,604450000,N/A,2414986560,13750000,0,54936000,47.4007,8.5104,2.4261,N/A,
000785.SZ,居然之家,1997-07-15,6.0559,6.0462,6.0559,5.8547,5.8644,888200,38067897.1,-0.1915,-3.162,42.8596,6.4596,585337500,N/A,2338625520,13750000,0,54936000,45.9019,8.2413,2.3494,N/A,
000785.SZ,居然之家,1997-07-16,5.8644,5.8396,6.2956,5.6825,6.0104,1268800,55194108.5,0.146,2.49,43.501,9.2276,599912500,N/A,2396857680,13750000,0,54936000,47.0449,8.4465,2.4079,N/A,
000785.SZ,居然之家,1997-07-17,6.0104,5.9236,6.1234,5.8961,5.9512,397000,17275982,-0.0592,-0.9856,43.5163,2.8873,594000000,N/A,2373235200,13750000,0,54936000,46.5812,8.3633,2.3841,N/A,
000785.SZ,居然之家,1997-07-18,5.9512,5.9443,6.0324,5.8974,6.0035,362100,15626320.6,0.0523,0.8796,43.1547,2.6335,599225000,N/A,2394110880,13750000,0,54936000,46.991,8.4368,2.4051,N/A,
000785.SZ,居然之家,1997-07-21,6.0035,6.0269,6.0269,5.8547,5.874,285200,12275308.3,-0.1295,-2.157,43.0411,2.0742,586300000,N/A,2342471040,13750000,0,54936000,45.9774,8.2548,2.3532,N/A,
000785.SZ,居然之家,1997-07-22,5.874,5.8547,5.9388,5.7555,5.9388,270500,11476800.8,0.0647,1.1023,42.4281,1.9673,592762500,N/A,2368290960,13750000,0,54936000,46.4842,8.3458,2.3792,N/A,
000785.SZ,居然之家,1997-07-23,5.9388,6.009,6.02,5.7859,5.7982,231400,9864809.8,-0.1405,-2.366,42.631,1.6829,578737500,N/A,2312256240,13750000,0,54936000,45.3843,8.1484,2.3229,N/A,
000785.SZ,居然之家,1997-07-24,5.7982,5.7859,5.925,5.7859,5.8079,207300,8833213.4,0.0096,0.1663,42.6108,1.5076,579700000,N/A,2316101760,13750000,0,54936000,45.4598,8.1619,2.3267,N/A,
000785.SZ,居然之家,1997-07-25,5.8079,5.7859,6.0063,5.7748,5.8919,351700,15018916.8,0.084,1.4469,42.7038,2.5578,588087500,N/A,2349612720,13750000,0,54936000,46.1176,8.28,2.3604,N/A,
000785.SZ,居然之家,1997-07-28,5.8919,6.3369,6.3369,5.3312,5.6756,508800,21842237.5,-0.2163,-3.6708,42.9289,3.7004,566500000,N/A,2263363200,13750000,0,54936000,44.4247,7.9761,2.2737,N/A,
000785.SZ,居然之家,1997-07-29,5.6756,5.6467,5.7128,5.4663,5.5241,317700,12844475.3,-0.1515,-2.6699,40.4296,2.3105,551375000,N/A,2202933600,13750000,0,54936000,43.2386,7.7631,2.213,N/A,
000785.SZ,居然之家,1997-07-30,5.5241,5.509,5.553,5.4415,5.4828,354500,14131226.8,-0.0413,-0.7481,39.8624,2.5782,547250000,N/A,2186452800,13750000,0,54936000,42.9151,7.705,2.1965,N/A,
000785.SZ,居然之家,1997-07-31,5.4828,5.469,5.7859,5.4415,5.5668,244100,9796823.3,0.084,1.5327,40.1345,1.7753,555637500,N/A,2219963760,13750000,0,54936000,43.5729,7.8231,2.2301,N/A,
