date,close,high,low,open,volume
2010/1/4,79.97536469,80.42105441,78.96311095,79.27283222,2364900
2010/1/5,80.91957855,80.94979567,79.49940306,80.058411,2464500
2010/1/6,82.18869019,82.27933579,80.20195627,80.66275728,2894500
2010/1/7,80.94223785,81.82606677,80.20948873,81.82606677,2412200
2010/1/8,80.51922607,80.6778674,79.23503015,80.15663216,4106000
2010/1/11,80.7609787,81.75812081,79.9753507,81.1688955,2352600
2010/1/12,79.53721619,80.39082845,79.13684932,79.61275613,3003100
2010/1/13,80.69298553,80.90449965,78.6835957,78.9555383,2481300
2010/1/14,81.13114166,81.3577615,80.39083635,80.88941038,1896000
2010/1/15,81.32754517,81.58438212,80.03578738,80.91962256,2443100
2010/1/19,81.88652039,82.03760022,80.40591612,80.8893785,2948300
2010/1/20,80.5324707,80.7442779,79.94243473,80.7442779,3187800
2010/1/21,79.47341919,81.27379164,79.23135303,81.18301467,4033800
2010/1/22,77.18136597,79.33726892,76.94686596,78.93634732,4450200
2010/1/25,78.67158508,79.39778364,77.58228437,77.77139875,3817200
2010/1/26,77.43099976,78.60351133,76.90904217,77.13598176,3363100
2010/1/27,76.70478821,77.9605046,75.55496963,77.33264929,3265100
2010/1/28,76.92414856,78.94388827,76.12229986,77.94536481,3319500
2010/1/29,74.71530914,78.02103069,74.19335736,77.8621753,3104300
2010/2/1,77.46124268,77.55958006,75.14647899,75.24482216,2497600
2010/2/2,79.14812469,79.38263038,76.99222256,77.47635477,2222300
2010/2/3,78.15717316,79.40532894,77.7032999,79.10274484,1696700
2010/2/4,74.79851532,77.60497194,74.67748512,77.30239356,2742600
2010/2/5,74.4354248,75.63062913,71.97693774,74.93468379,4142600
2010/2/8,73.52011108,74.98763481,73.28560532,74.33708085,2683100
2010/2/9,74.51860809,75.53225808,73.79997022,74.54886708,3843900
2010/2/10,74.54888916,75.00276251,72.86198639,74.15552803,4030300
2010/2/11,75.50959778,75.63819419,74.04206818,74.48838117,3911800
2010/2/12,75.32803345,75.5700996,74.1328293,74.59426881,2828100
2010/2/16,78.42954254,78.74725342,76.28876565,77.15112705,4317700
2010/2/17,78.34632874,79.1481721,77.86976243,78.6413468,3049200
2010/2/18,78.36141968,78.69426278,76.62157111,77.06031779,3296500
2010/2/19,79.43559265,79.6700926,77.53688297,77.98319007,3283500
2010/2/22,78.6867218,79.87436008,77.94539654,79.70794424,3323500
2010/2/23,77.5066452,78.79262659,77.0225128,78.14207259,4844500
2010/2/24,77.36291504,77.58228843,76.40221644,77.22675244,3820100
2010/2/25,78.02101898,78.16474774,75.6986949,76.28873077,2875100
2010/2/26,78.39926147,78.64889386,77.36291253,78.39169528,2375700
2010/3/1,79.45072937,79.71548834,78.45220571,78.67914527,2629100
2010/3/2,80.32068634,80.97124048,79.63987319,79.79116821,3197900
2010/3/3,80.19207001,80.91826859,79.64741962,80.45682901,3108700
2010/3/4,79.27674103,80.54002355,78.92120511,80.38116818,2678100
2010/3/5,81.25111389,81.28893331,79.86679509,79.90461451,2537000
2010/3/8,80.19962311,81.25110436,79.77600875,81.1981468,2327300
2010/3/9,80.34337616,80.75943023,79.62474361,79.62474361,1729700
2010/3/10,80.63080597,81.06955273,79.63984844,80.49464915,2501300
2010/3/11,80.89556122,81.17544678,80.04076061,80.37360373,2458900
2010/3/12,80.82748413,81.68228481,80.260141,81.19058628,2691100
2010/3/15,78.91363525,79.8138214,77.6881722,79.57175527,3029400
2010/3/16,79.16327667,79.39021045,78.3538674,79.17084286,2948900
2010/3/17,80.32068634,80.67622242,79.53396957,79.76846963,2668300
2010/3/18,78.25552368,80.37360693,77.73357195,79.88190841,2951700
2010/3/19,76.91664886,79.01960116,76.12236566,76.91664886,3774300
2010/3/22,76.8560791,77.24187403,75.72895907,76.12231442,2894400
2010/3/23,78.11180115,78.31604213,77.1586631,77.40072927,3932000
2010/3/24,77.40074921,78.30849611,77.15868298,77.57473701,3191100
2010/3/25,74.94223022,78.42193292,74.86658564,78.30090274,4599100
2010/3/26,74.36734772,75.25240753,73.44446849,75.12380535,5131300
2010/3/29,75.4944458,75.79702412,74.57912733,74.874151,4797500
2010/3/30,75.43395233,75.82730774,74.88930194,75.70627753,4022100
2010/3/31,76.78044891,77.42343674,75.60793729,75.78949127,3847900
2010/4/1,78.57324982,78.65646061,77.65037066,77.76384045,3331200
2010/4/5,80.34337616,80.60057479,78.33120157,78.84559306,3475200
2010/4/6,80.59298706,80.97121583,79.70036693,80.06346332,2227700
2010/4/7,79.78357697,80.60055249,79.17084821,80.18449853,3953900
2010/4/8,80.40387726,80.55516647,78.9363477,79.26162469,2835600
2010/4/9,80.7594223,81.22842236,80.24503086,80.66107911,2944300
2010/4/12,81.02418518,81.77307669,80.4644081,80.80481175,2723400
2010/4/13,80.78208923,80.9409446,79.67766208,80.9409446,2077100
2010/4/14,81.74280548,81.84114866,80.57029968,81.42509468,2112000
2010/4/15,80.69129944,81.16030505,78.48244549,78.62617423,9769500
2010/4/16,79.76087189,80.78208825,79.07249287,79.89703445,5417900
2010/4/19,79.56420898,79.88191978,78.55811901,78.73966722,2895500
2010/4/20,81.67016602,82.13984163,80.35205158,80.36719979,3356700
2010/4/21,81.85954285,82.17771315,81.11715895,81.89742205,2999100
2010/4/22,81.99590302,82.17013928,80.26871748,81.00353019,3203600
2010/4/23,83.23068237,83.32158321,80.82928309,81.74590894,3774300
2010/4/26,82.94281006,84.08669373,82.62464558,83.22310112,3466700
2010/4/27,80.19297028,82.76102354,79.92025614,82.54891383,3838600
2010/4/28,80.7383728,81.17016908,79.41268177,80.64746619,2877600
2010/4/29,77.96578979,81.39743514,77.43551564,81.13229806,7898700
2010/4/30,77.08705139,78.02639668,72.76908228,77.85973744,14487600
2010/5/3,79.2006073,79.95814537,76.62497671,77.17797627,5995800
2010/5/4,76.45071411,77.57944961,75.56439626,77.32188375,4989000
2010/5/5,75.22351837,76.36739648,74.23871676,75.23108959,4577600
2010/5/6,72.69333649,75.91287257,68.48900459,74.9659502,6581200
2010/5/7,70.85247803,73.40538136,69.70859484,72.69329429,7296000
2010/5/10,74.44322968,74.74624592,73.05694003,73.48115931,4365200
2010/5/11,73.22357178,74.89772883,72.86752826,73.49627994,4105800
2010/5/12,74.57203674,75.03413535,73.47360326,73.85237223,3633500
2010/5/13,73.07207489,74.57200185,72.91299269,74.45079307,4586200
2010/5/14,71.42066956,72.70091041,69.70863235,72.57970157,6058000
2010/5/17,72.11000824,72.33726606,70.56463079,71.82214024,7078600
2010/5/18,71.23887634,73.53421563,70.85253033,72.94333689,5643200
2010/5/19,70.647995,71.65551614,69.0874628,70.86010471,5046800
2010/5/20,66.640625,69.31473346,66.20125153,69.12534895,8413200
2010/5/21,67.86023712,68.59504971,64.51192145,65.20127784,6514400
2010/5/24,66.17094421,67.9814596,66.16336722,67.9814596,4137400
2010/5/25,66.6936264,66.84513165,63.29228341,64.23162864,4748900
2010/5/26,66.51938629,68.55716464,66.20879883,67.47388545,4644000
2010/5/27,69.572258,69.67074159,68.21627063,68.48140766,6533900
2010/5/28,67.82995605,70.11771837,67.61784633,69.93591086,6665000
2010/6/1,64.70889282,67.30724832,64.57253575,66.58758955,6332700
2010/6/2,67.4511795,67.49662993,64.01195653,65.23917009,6382900
2010/6/3,67.87539673,68.63293465,65.61035996,68.2768909,10686100
2010/6/4,66.33757782,68.66321839,65.92850676,66.10274298,7082400
2010/6/7,65.17097473,67.9359888,65.01189249,67.0875444,6416300
2010/6/8,67.33753967,67.4208693,64.94372305,65.63307949,4732900
2010/6/9,67.29967499,70.24650321,66.9966644,68.50416345,5431500
2010/6/10,70.647995,70.71617064,68.7086938,68.9056553,4079600
2010/6/11,70.93587494,71.0116276,69.52685346,70.05713365,3104400
2010/6/14,72.22364807,73.2538999,71.14037461,71.98881321,5007500
2010/6/15,74.39021301,74.54930104,72.58727505,72.58727505,4518000
2010/6/16,73.95084381,75.07957354,73.32966303,73.84478898,5599200
2010/6/17,73.62509918,74.41293917,72.55696813,74.35233476,3718200
2010/6/18,73.91294098,75.36741174,72.88268941,73.76900699,4534500
2010/6/21,72.38275909,75.72349871,71.92823167,75.44320757,4340900
2010/6/22,70.70098877,72.74633807,70.45857696,72.60998106,3983400
2010/6/23,69.85256195,70.64040198,68.82988705,70.55707236,4106600
2010/6/24,67.92843628,70.16317702,67.70874955,69.48896861,3688500
2010/6/25,68.11782074,68.84505658,67.0799973,68.68597428,5565900
2010/6/28,66.44364929,68.43597191,66.38304487,68.43597191,3926700
2010/6/29,64.01953125,65.24673898,63.63318529,65.11795892,4996900
2010/6/30,63.77711105,65.03462083,63.51954519,64.15587996,4913600
2010/7/1,63.40592575,64.47405706,62.07266309,63.45138196,5232500
2010/7/2,62.76201248,64.19375862,62.36051833,63.66348441,2715000
2010/7/6,62.79231644,64.17103519,62.24688822,64.08012856,4682000
2010/7/7,65.94367218,65.94367218,63.20896008,63.23926229,4644200
2010/7/8,66.2088089,66.86786313,65.36036443,66.86786313,3313100
2010/7/9,66.57243347,66.67848832,65.70884066,66.20881849,2758200
2010/7/12,64.44374084,65.71640459,63.78468087,65.71640459,6736800
2010/7/13,65.64067841,66.16337577,65.07252482,65.45129388,4190800
2010/7/14,65.77701569,66.08003199,64.86039554,65.45885116,2546500
2010/7/15,65.24674988,66.02701892,63.85288265,65.80733219,5286200
2010/7/16,62.68624878,64.89825762,62.40595773,64.89825762,5485200
2010/7/19,64.83765411,65.00431335,63.25440297,63.56499623,5180200
2010/7/20,66.99285126,67.25086933,64.09397637,64.09397637,4318100
2010/7/21,66.36296844,67.42538423,66.02148035,66.36296844,10297400
2010/7/22,67.7517395,68.38919168,66.62861801,67.33436554,7117500
2010/7/23,70.41532898,70.90100381,67.59234043,67.70617174,29232100
2010/7/26,72.47187805,72.54776368,70.95414239,71.68265481,8226500
2010/7/27,72.03173828,73.19280522,71.26528589,72.90443751,5501400
2010/7/28,71.61434937,72.411157,71.03760827,71.70540979,3536600
2010/7/29,72.39598083,72.99548702,71.70540844,71.93307107,5126900
2010/7/30,72.5326004,73.04863084,71.18181637,71.38670817,4850300
2010/8/2,74.7257309,74.97615872,73.35976622,73.64054945,4229200
2010/8/3,74.3842392,74.83956463,73.70884714,74.50566086,3696800
2010/8/4,74.18695068,74.87751768,73.24595003,74.48290879,4428600
2010/8/5,74.02754974,74.25520659,73.00307367,73.68605579,3410600
2010/8/6,72.81335449,73.29144486,71.41704068,73.10931244,4642200
2010/8/9,73.01824188,73.47356129,72.26696457,73.08653719,2377200
2010/8/10,72.44152832,72.77543205,71.20457574,72.03932926,3559000
2010/8/11,70.06625366,71.15143467,69.83859104,70.95412745,3971000
2010/8/12,69.70201874,70.83273034,69.05698215,69.25428943,3960400
2010/8/13,69.25427246,70.25597766,69.10249544,69.57299553,2733000
