date,close,high,low,open,volume
2010/1/4,51.51718903,51.77136153,50.9592388,51.24441456,3630352
2010/1/5,51.14522171,51.59777562,50.8538453,51.56678222,3515432
2010/1/6,51.75894547,51.99452085,50.72983974,51.08320775,5578661
2010/1/7,51.37458038,51.84574104,51.06461198,51.42417572,4300559
2010/1/8,51.90153122,51.93873019,50.54386007,51.15760115,4336465
2010/1/11,51.4303627,52.58965221,51.02120373,52.16809687,4079384
2010/1/12,49.69453812,50.94062221,49.53955145,50.71124254,7071676
2010/1/13,49.36595535,50.02929653,48.72741678,49.80611757,7685520
2010/1/14,49.75033569,49.86192274,49.04980029,49.06839731,4717547
2010/1/15,48.92580795,49.762728,48.57243996,49.62014264,8252916
2010/1/19,49.19857407,49.24196874,48.51044014,48.75841677,5700052
2010/1/20,48.48564148,48.72741746,47.61772328,48.72741746,6289785
2010/1/21,47.12176514,48.67161644,47.04737216,48.4484375,7607341
2010/1/22,47.17758179,48.45465939,46.94200144,47.48134956,10140686
2010/1/25,48.13848877,48.68403752,47.61153704,47.75412241,6724621
2010/1/26,47.52474594,48.3368734,47.24577583,47.24577583,9110167
2010/1/27,47.38214874,47.85950505,46.73740943,47.54953669,5282229
2010/1/28,48.04550171,48.86382488,46.11127836,48.02070404,11850806
2010/1/29,48.56624222,49.48375588,48.20047293,48.44225389,11222245
2010/2/1,49.48995972,49.54575571,48.94441096,49.03120528,6349280
2010/2/2,50.07888794,50.17187793,49.10557853,49.66352342,5384519
2010/2/3,49.67593002,50.2958716,49.37215741,50.0045003,3686611
2010/2/4,47.38833618,49.24195996,47.30154191,49.24195996,7981430
2010/2/5,47.55573654,47.83471154,46.04307879,47.35115455,10682927
2010/2/8,47.30155945,48.71503147,47.12797577,47.59293575,6923878
2010/2/9,48.29966354,48.91340949,47.4131482,47.98349453,8421798
2010/2/10,48.59725189,48.92582232,47.79753058,48.6096532,6153885
2010/2/11,49.88051605,49.91771008,48.20047053,48.64063279,6484240
2010/2/12,49.47135544,49.53335207,48.53524475,49.10559108,6458667
2010/2/16,50.32688904,50.50047275,49.52096221,50.21529704,6079777
2010/2/17,50.17809296,50.48806133,49.50855593,50.32687896,4957302
2010/2/18,50.20908356,50.32687617,49.46515357,49.97970885,4299202
2010/2/19,50.53145599,50.83522866,49.95491392,50.07270161,4047653
2010/2/22,49.60155487,50.90963084,49.49616353,50.83523783,5543173
2010/2/23,48.98158646,49.85570516,48.90719348,49.65732389,7660365
2010/2/24,49.31635284,49.56432943,48.83280096,49.45274244,3818857
2010/2/25,48.9940033,49.08699826,47.76032049,48.3492639,5354876
2010/2/26,49.50236893,49.65735563,48.77083506,49.30398753,4590520
2010/3/1,50.06029892,50.28967857,49.6821382,49.7565312,4347320
2010/3/2,50.33926392,50.74842781,50.15328392,50.35786093,4214970
2010/3/3,50.23388672,50.87862611,50.11609902,50.54386005,7052784
2010/3/4,50.37026596,50.74223092,50.10988802,50.165684,4530294
2010/3/5,50.79801941,50.98399939,50.41985386,50.81041577,4004232
2010/3/8,50.72333527,51.09057861,50.4370065,50.89762083,3621375
2010/3/9,50.72333527,51.2710899,50.2938446,50.35609192,6393849
2010/3/10,51.02212524,51.18395941,50.41212311,50.62998385,4511297
2010/3/11,50.95363998,51.32088331,50.69220917,50.82292458,4073017
2010/3/12,50.941185,51.34577768,50.68597992,51.2773096,4116751
2010/3/15,50.45568085,50.81669845,49.90170052,50.70466021,3329954
2010/3/16,51.27109909,51.32089498,50.37477316,50.77936597,5761322
2010/3/17,51.79395676,52.12385574,51.364466,51.44538556,7288781
2010/3/18,51.35822296,51.84373516,50.74822605,51.58853009,4751783
2010/3/19,51.40179825,51.78149299,50.94118398,51.40179825,7077939
2010/3/22,51.39557648,51.56363631,50.5801703,50.75445585,3924279
