date,close,high,low,open,volume
2010/1/4,34.59629822,35.11756306,34.41064061,34.9176266,5625400
2010/1/5,34.68913269,35.08186624,34.1107415,34.61772486,7190500
2010/1/6,35.4246254,35.76737492,35.07473373,35.11043629,8018700
2010/1/7,35.19611359,35.35320536,34.76767479,35.35320536,7620300
2010/1/8,35.43175888,35.55315085,34.67485484,35.35321162,5953700
2010/1/11,35.83162308,36.59566902,35.64596547,36.41001414,6421400
2010/1/12,34.64627457,35.57455425,34.22497805,35.45316506,8458000
2010/1/13,34.81052017,34.98189624,34.07503723,34.8390833,5554900
2010/1/14,34.57488251,34.94619509,34.17500951,34.84622684,5055000
2010/1/15,33.99649048,34.32495833,33.66088048,34.23212951,9045000
2010/1/19,34.58915329,34.62485856,33.9036546,33.94649929,6408300
2010/1/20,33.13961792,33.79655639,32.2898851,33.66088286,12139900
2010/1/21,31.73290825,32.98965865,31.66864257,32.87540887,15469500
2010/1/22,31.7257576,32.62547403,31.3187427,31.46155557,13058700
2010/1/25,31.511549,32.17562671,31.43300176,32.17562671,8405600
2010/1/26,31.59010124,32.16135025,31.14738088,31.21164656,8376100
2010/1/27,31.55439377,31.81145648,30.99742637,31.59723846,8942000
2010/1/28,31.41159058,32.03996321,30.71180737,31.91143183,10195200
2010/1/29,30.60470581,31.73292265,30.5618611,31.32590742,8932100
2010/2/1,32.51837158,32.51837158,30.99027993,31.04740345,11549200
2010/2/2,32.32559586,32.8825635,32.13279874,32.7754558,8713400
2010/2/3,32.75403214,33.04679753,32.31131434,32.31845376,10948900
2010/2/4,31.09025574,32.16134859,30.98314536,31.99711468,12661700
2010/2/5,33.01107025,33.05391493,30.78319863,30.98313503,17170600
2010/2/8,31.71149254,32.82543021,31.69007155,32.71831982,10289000
2010/2/9,32.71831131,32.89682676,32.0256705,32.25417005,12685300
2010/2/10,32.36843109,32.72546208,31.65436911,32.36128895,8631200
2010/2/11,33.38954163,33.5109336,32.26846438,32.51838774,11208700
2010/2/12,33.22530365,33.33241404,32.48268125,32.82543068,8136000
2010/2/16,33.86081314,34.25354936,33.48236122,34.08931545,11204300
2010/2/17,33.73227692,34.17499442,33.50377466,33.78940044,12083800
2010/2/18,34.56772614,34.9533201,33.77511723,33.77511723,10410600
2010/2/19,34.66056824,34.98903609,33.89652216,34.10359806,8567900
2010/2/22,34.08218384,34.7676828,33.88938674,34.68199611,6265300
2010/2/23,33.2610054,34.24640889,32.91111386,33.96078575,8061600
2010/2/24,33.18959808,33.56805003,32.8968328,33.08962985,8617800
2010/2/25,35.00332642,35.41034162,32.54695364,33.41096817,16562300
2010/2/26,35.18897247,35.34606698,34.48919208,35.12470679,7766600
2010/3/1,35.90303802,36.01014842,34.8819291,35.31750738,8046300
2010/3/2,36.916996,37.41683981,36.07440285,36.10296598,11242500
2010/3/3,37.08838654,37.53824645,36.92415257,37.15265224,7710600
